Czas	Masa[g]
2026-01-13 12:52:36.647334	63.000
2026-01-13 12:52:36.736819	82.000
2026-01-13 12:52:36.787496	27.000
2026-01-13 12:52:36.855524	85.000
2026-01-13 12:52:36.915259	71.000
2026-01-13 12:52:36.977994	22.000
2026-01-13 12:52:37.040272	62.000
2026-01-13 12:52:37.101304	42.000
2026-01-13 12:52:37.163508	79.000
2026-01-13 12:52:37.224095	98.000
2026-01-13 12:52:37.295545	44.000
2026-01-13 12:52:37.352207	73.000
2026-01-13 12:52:37.428297	97.000
2026-01-13 12:52:37.491224	42.000
2026-01-13 12:52:37.554104	87.000
2026-01-13 12:52:37.620373	95.000
2026-01-13 12:52:37.677648	66.000
2026-01-13 12:52:37.752628	85.000
2026-01-13 12:52:37.818641	35.000
2026-01-13 12:52:37.884570	54.000
2026-01-13 12:52:37.951268	59.000
2026-01-13 12:52:38.008639	16.000
2026-01-13 12:52:38.069302	48.000
2026-01-13 12:52:38.139868	13.000
2026-01-13 12:52:38.194456	80.000
2026-01-13 12:52:38.256887	21.000
2026-01-13 12:52:38.325219	98.000
2026-01-13 12:52:38.386351	53.000
2026-01-13 12:52:38.446468	24.000
2026-01-13 12:52:38.506674	58.000
2026-01-13 12:52:38.574483	39.000
2026-01-13 12:52:38.631060	96.000
2026-01-13 12:52:38.693407	81.000
2026-01-13 12:52:38.764056	20.000
2026-01-13 12:52:38.826560	18.000
2026-01-13 12:52:38.883653	46.000
2026-01-13 12:52:38.948336	97.000
2026-01-13 12:52:39.009833	44.000
2026-01-13 12:52:39.071332	67.000
2026-01-13 12:52:39.133233	49.000
2026-01-13 12:52:39.195384	27.000
2026-01-13 12:52:39.257171	37.000
2026-01-13 12:52:39.319143	93.000
2026-01-13 12:52:39.381453	52.000
2026-01-13 12:52:39.483336	30.000
2026-01-13 12:52:39.513992	78.000
2026-01-13 12:52:39.576271	21.000
2026-01-13 12:52:39.649741	48.000
2026-01-13 12:52:39.701257	62.000
2026-01-13 12:52:39.762542	8.000
2026-01-13 12:52:39.824616	86.000
2026-01-13 12:52:39.896018	83.000
2026-01-13 12:52:39.966280	11.000
2026-01-13 12:52:40.028474	82.000
2026-01-13 12:52:40.089475	92.000
2026-01-13 12:52:40.151245	69.000
2026-01-13 12:52:40.212208	67.000
2026-01-13 12:52:40.272751	47.000
2026-01-13 12:52:40.345325	76.000
2026-01-13 12:52:40.407410	91.000
2026-01-13 12:52:40.458947	54.000
2026-01-13 12:52:40.530203	5.000
2026-01-13 12:52:40.591228	94.000
2026-01-13 12:52:40.653984	35.000
2026-01-13 12:52:40.715219	42.000
2026-01-13 12:52:40.774763	77.000
2026-01-13 12:52:40.839463	44.000
2026-01-13 12:52:40.898320	40.000
2026-01-13 12:52:40.962685	16.000
2026-01-13 12:52:41.024316	35.000
2026-01-13 12:52:41.085633	87.000
2026-01-13 12:52:41.146711	21.000
2026-01-13 12:52:41.208230	78.000
2026-01-13 12:52:41.272031	60.000
2026-01-13 12:52:41.333219	79.000
2026-01-13 12:52:41.406239	25.000
2026-01-13 12:52:41.468456	36.000
2026-01-13 12:52:41.531007	72.000
2026-01-13 12:52:41.592219	64.000
2026-01-13 12:52:41.654561	28.000
2026-01-13 12:52:41.716807	5.000
2026-01-13 12:52:41.777138	97.000
2026-01-13 12:52:41.840652	70.000
2026-01-13 12:52:41.898521	64.000
2026-01-13 12:52:41.962617	60.000
2026-01-13 12:52:42.025212	76.000
2026-01-13 12:52:42.085238	98.000
2026-01-13 12:52:42.147490	39.000
2026-01-13 12:52:42.208026	70.000
2026-01-13 12:52:42.280768	93.000
2026-01-13 12:52:42.333103	11.000
2026-01-13 12:52:42.395891	70.000
2026-01-13 12:52:42.482801	35.000
2026-01-13 12:52:42.531151	60.000
2026-01-13 12:52:42.775453	33.000
