Czas	Masa[g]
2026-01-13 09:41:48.817928	0.050
2026-01-13 09:41:48.980848	0.050
2026-01-13 09:41:49.043610	0.050
2026-01-13 09:41:49.104876	0.050
2026-01-13 09:41:49.229859	0.050
2026-01-13 09:41:49.287693	0.050
2026-01-13 09:41:49.412975	0.050
2026-01-13 09:41:49.479437	0.050
2026-01-13 09:41:49.596838	0.050
2026-01-13 09:41:49.658676	0.050
2026-01-13 09:41:49.784606	0.050
2026-01-13 09:41:49.854133	0.050
2026-01-13 09:41:49.915834	0.050
2026-01-13 09:41:50.039471	0.050
2026-01-13 09:41:50.101713	0.050
2026-01-13 09:41:50.225739	0.050
2026-01-13 09:41:50.287276	0.050
2026-01-13 09:41:50.411179	0.050
2026-01-13 09:41:50.473486	0.050
2026-01-13 09:41:50.597274	0.050
2026-01-13 09:41:50.658479	0.050
2026-01-13 09:41:50.730700	0.050
2026-01-13 09:41:50.854221	0.050
2026-01-13 09:41:50.915778	0.050
2026-01-13 09:41:51.034603	0.050
2026-01-13 09:41:51.097097	0.050
2026-01-13 09:41:51.230148	0.050
2026-01-13 09:41:51.287883	0.050
2026-01-13 09:41:51.408794	0.050
2026-01-13 09:41:51.471081	0.050
2026-01-13 09:41:51.533439	0.050
2026-01-13 09:41:51.668068	0.050
2026-01-13 09:41:51.769538	0.050
2026-01-13 09:41:51.851714	0.050
2026-01-13 09:41:51.913724	0.050
2026-01-13 09:41:52.037773	0.050
2026-01-13 09:41:52.099408	0.050
2026-01-13 09:41:52.223993	0.050
2026-01-13 09:41:52.286774	0.050
2026-01-13 09:41:52.348514	0.050
2026-01-13 09:41:52.473100	0.050
2026-01-13 09:41:52.535087	0.050
2026-01-13 09:41:52.668366	0.050
2026-01-13 09:41:52.730695	0.050
2026-01-13 09:41:52.854268	0.050
2026-01-13 09:41:52.916775	0.050
2026-01-13 09:41:52.979486	0.050
2026-01-13 09:41:53.102562	0.050
2026-01-13 09:41:53.163802	0.050
2026-01-13 09:41:53.287334	0.050
2026-01-13 09:41:53.349422	0.050
2026-01-13 09:41:53.473436	0.050
2026-01-13 09:41:53.535474	0.050
2026-01-13 09:41:53.658435	0.050
2026-01-13 09:41:53.729726	0.050
2026-01-13 09:41:53.791936	0.050
2026-01-13 09:41:53.915250	0.050
2026-01-13 09:41:53.976783	0.050
2026-01-13 09:41:54.100189	0.050
2026-01-13 09:41:54.161955	0.050
2026-01-13 09:41:54.285241	0.050
2026-01-13 09:41:54.347119	0.050
2026-01-13 09:41:54.473172	0.050
2026-01-13 09:41:54.533481	0.050
2026-01-13 09:41:54.600069	0.050
2026-01-13 09:41:54.740587	0.050
2026-01-13 09:41:54.783647	0.050
2026-01-13 09:41:54.918515	0.050
2026-01-13 09:41:54.984117	0.050
2026-01-13 09:41:55.100875	0.050
2026-01-13 09:41:55.168490	0.050
2026-01-13 09:41:55.234161	0.050
2026-01-13 09:41:55.346336	0.050
2026-01-13 09:41:55.414565	0.050
2026-01-13 09:41:55.538236	0.050
2026-01-13 09:41:55.600182	0.050
2026-01-13 09:41:55.724557	0.050
2026-01-13 09:41:55.786274	0.050
2026-01-13 09:41:55.909874	0.050
2026-01-13 09:41:55.972190	0.050
2026-01-13 09:41:56.096281	0.050
2026-01-13 09:41:56.168504	0.050
2026-01-13 09:41:56.230715	0.050
2026-01-13 09:41:56.354423	0.050
2026-01-13 09:41:56.416273	0.050
2026-01-13 09:41:56.541178	0.050
2026-01-13 09:41:56.603079	0.050
2026-01-13 09:41:56.726773	0.050
2026-01-13 09:41:56.788713	0.050
2026-01-13 09:41:56.851404	0.050
2026-01-13 09:41:56.974080	0.050
2026-01-13 09:41:57.035910	0.050
2026-01-13 09:41:57.159643	0.050
2026-01-13 09:41:57.222183	0.050
2026-01-13 09:41:57.346275	0.050
2026-01-13 09:41:57.418418	0.050
2026-01-13 09:41:57.480271	0.050
2026-01-13 09:41:57.604020	0.050
2026-01-13 09:41:57.665807	0.050
2026-01-13 09:41:57.768810	0.050
2026-01-13 09:41:57.852546	0.050
2026-01-13 09:41:57.975579	0.050
2026-01-13 09:41:58.036774	0.050
2026-01-13 09:41:58.159897	0.050
2026-01-13 09:41:58.221745	0.050
2026-01-13 09:41:58.292893	0.050
2026-01-13 09:41:58.416326	0.050
2026-01-13 09:41:58.478081	0.050
2026-01-13 09:41:58.604657	0.050
2026-01-13 09:41:58.668306	0.050
2026-01-13 09:41:58.792180	0.050
2026-01-13 09:41:58.853686	0.050
2026-01-13 09:41:58.977770	0.050
2026-01-13 09:41:59.039627	0.050
2026-01-13 09:41:59.102376	0.050
2026-01-13 09:41:59.225673	0.050
2026-01-13 09:41:59.286856	0.050
2026-01-13 09:41:59.409903	0.050
2026-01-13 09:41:59.472179	0.050
2026-01-13 09:41:59.605475	0.050
2026-01-13 09:41:59.667771	0.050
2026-01-13 09:41:59.729589	0.050
2026-01-13 09:41:59.853552	0.050
2026-01-13 09:41:59.915371	0.050
2026-01-13 09:42:00.038994	0.050
2026-01-13 09:42:00.098540	0.050
2026-01-13 09:42:00.228850	0.050
2026-01-13 09:42:00.292079	0.050
2026-01-13 09:42:00.408353	0.050
2026-01-13 09:42:00.471665	0.050
2026-01-13 09:42:00.606064	0.050
2026-01-13 09:42:00.658616	0.050
2026-01-13 09:42:00.746255	0.050
2026-01-13 09:42:00.857749	0.050
2026-01-13 09:42:00.912876	0.050
2026-01-13 09:42:01.041125	0.050
2026-01-13 09:42:01.107730	0.050
2026-01-13 09:42:01.224440	0.050
2026-01-13 09:42:01.287534	0.050
2026-01-13 09:42:01.413489	0.050
2026-01-13 09:42:01.474508	0.050
2026-01-13 09:42:01.545759	0.050
2026-01-13 09:42:01.663632	0.050
2026-01-13 09:42:01.722404	0.050
2026-01-13 09:42:01.856223	0.050
2026-01-13 09:42:01.913959	0.050
2026-01-13 09:42:02.039699	0.050
2026-01-13 09:42:02.105684	0.050
2026-01-13 09:42:02.161932	0.050
2026-01-13 09:42:02.293395	0.050
2026-01-13 09:42:02.349102	0.050
2026-01-13 09:42:02.475809	0.050
2026-01-13 09:42:02.542387	0.050
2026-01-13 09:42:02.675796	0.050
2026-01-13 09:42:02.742825	0.050
2026-01-13 09:42:02.799204	0.050
2026-01-13 09:42:02.926054	0.050
2026-01-13 09:42:02.990832	0.050
2026-01-13 09:42:03.117770	0.050
2026-01-13 09:42:03.178731	0.050
2026-01-13 09:42:03.245249	0.050
2026-01-13 09:42:03.364424	0.050
2026-01-13 09:42:03.432521	0.050
2026-01-13 09:42:03.552676	0.050
2026-01-13 09:42:03.614937	0.050
2026-01-13 09:42:03.753966	0.050
2026-01-13 09:42:03.803397	0.050
2026-01-13 09:42:03.927278	0.050
2026-01-13 09:42:03.989477	0.050
2026-01-13 09:42:04.059339	0.050
2026-01-13 09:42:04.177368	0.050
2026-01-13 09:42:04.245688	0.050
2026-01-13 09:42:04.362647	0.050
2026-01-13 09:42:04.432757	0.050
2026-01-13 09:42:04.562746	0.050
2026-01-13 09:42:04.614281	0.050
2026-01-13 09:42:04.738188	0.050
2026-01-13 09:42:04.804590	0.050
2026-01-13 09:42:04.927873	0.050
2026-01-13 09:42:04.999423	0.050
2026-01-13 09:42:05.058456	0.050
2026-01-13 09:42:05.183499	0.050
2026-01-13 09:42:05.243037	0.050
2026-01-13 09:42:05.313221	0.050
2026-01-13 09:42:05.445024	0.050
2026-01-13 09:42:05.515473	0.050
2026-01-13 09:42:05.636508	0.050
2026-01-13 09:42:05.694330	0.050
2026-01-13 09:42:05.830853	0.050
2026-01-13 09:42:05.895772	0.050
2026-01-13 09:42:05.966197	0.050
2026-01-13 09:42:06.089810	0.050
2026-01-13 09:42:06.147001	0.050
2026-01-13 09:42:06.214977	0.050
2026-01-13 09:42:06.346315	0.050
2026-01-13 09:42:06.416952	0.050
2026-01-13 09:42:06.545475	0.050
2026-01-13 09:42:06.611988	0.050
2026-01-13 09:42:06.681002	0.050
2026-01-13 09:42:06.812772	0.050
2026-01-13 09:42:06.863890	0.050
2026-01-13 09:42:06.995896	0.050
2026-01-13 09:42:07.050155	0.050
2026-01-13 09:42:07.184106	0.050
2026-01-13 09:42:07.242772	0.050
2026-01-13 09:42:07.301028	0.050
2026-01-13 09:42:07.426898	0.050
2026-01-13 09:42:07.492047	0.050
2026-01-13 09:42:07.623479	0.050
2026-01-13 09:42:07.680937	0.050
2026-01-13 09:42:07.807272	0.050
2026-01-13 09:42:07.864526	0.050
2026-01-13 09:42:07.932356	0.050
2026-01-13 09:42:08.061364	0.050
2026-01-13 09:42:08.114482	0.050
2026-01-13 09:42:08.242100	0.050
2026-01-13 09:42:08.315508	0.050
2026-01-13 09:42:08.387297	0.050
2026-01-13 09:42:08.502302	0.050
2026-01-13 09:42:08.571492	0.050
2026-01-13 09:42:08.701265	0.050
2026-01-13 09:42:08.755369	0.050
2026-01-13 09:42:08.882341	0.050
2026-01-13 09:42:08.949144	0.050
2026-01-13 09:42:09.014606	0.050
