Czas	Masa[g]
2026-01-13 14:17:29.532103	64.000
2026-01-13 14:17:29.600742	43.000
2026-01-13 14:17:29.662396	59.000
2026-01-13 14:17:29.730226	11.000
2026-01-13 14:17:29.796593	92.000
2026-01-13 14:17:29.848821	39.000
2026-01-13 14:17:29.917885	83.000
2026-01-13 14:17:29.980498	92.000
2026-01-13 14:17:30.036885	52.000
2026-01-13 14:17:30.098827	83.000
2026-01-13 14:17:30.162701	1.000
2026-01-13 14:17:30.228805	36.000
2026-01-13 14:17:30.291959	81.000
2026-01-13 14:17:30.362345	74.000
2026-01-13 14:17:30.413525	97.000
2026-01-13 14:17:30.474494	40.000
2026-01-13 14:17:30.537032	55.000
2026-01-13 14:17:30.611248	75.000
2026-01-13 14:17:30.670746	84.000
2026-01-13 14:17:30.732022	79.000
2026-01-13 14:17:30.788756	17.000
2026-01-13 14:17:30.855833	4.000
2026-01-13 14:17:30.918227	72.000
2026-01-13 14:17:30.980091	2.000
2026-01-13 14:17:31.041199	8.000
2026-01-13 14:17:31.103858	2.000
2026-01-13 14:17:31.165688	22.000
2026-01-13 14:17:31.228569	84.000
2026-01-13 14:17:31.289745	85.000
2026-01-13 14:17:31.352336	7.000
2026-01-13 14:17:31.412860	24.000
2026-01-13 14:17:31.482542	20.000
2026-01-13 14:17:31.544796	8.000
2026-01-13 14:17:31.606292	75.000
2026-01-13 14:17:31.668656	28.000
2026-01-13 14:17:31.730303	15.000
2026-01-13 14:17:31.788661	2.000
2026-01-13 14:17:31.850215	26.000
2026-01-13 14:17:31.914286	85.000
2026-01-13 14:17:31.974264	12.000
2026-01-13 14:17:32.036462	74.000
2026-01-13 14:17:32.099235	75.000
2026-01-13 14:17:32.161874	61.000
2026-01-13 14:17:32.224430	5.000
2026-01-13 14:17:32.286451	38.000
2026-01-13 14:17:32.414689	46.000
2026-01-13 14:17:32.476266	74.000
2026-01-13 14:17:32.537788	1.000
2026-01-13 14:17:32.599179	56.000
2026-01-13 14:17:32.671138	7.000
2026-01-13 14:17:32.731391	21.000
2026-01-13 14:17:32.792369	99.000
2026-01-13 14:17:32.853369	97.000
2026-01-13 14:17:32.916011	43.000
2026-01-13 14:17:32.978203	21.000
2026-01-13 14:17:33.040450	66.000
2026-01-13 14:17:33.112490	73.000
2026-01-13 14:17:33.174788	72.000
2026-01-13 14:17:33.226769	58.000
2026-01-13 14:17:33.288776	29.000
2026-01-13 14:17:33.352108	99.000
2026-01-13 14:17:33.413433	42.000
2026-01-13 14:17:33.475122	61.000
2026-01-13 14:17:33.536935	37.000
2026-01-13 14:17:33.606117	67.000
2026-01-13 14:17:33.670535	50.000
2026-01-13 14:17:33.730216	1.000
2026-01-13 14:17:33.789603	61.000
2026-01-13 14:17:33.855234	32.000
2026-01-13 14:17:33.914147	21.000
2026-01-13 14:17:33.978248	73.000
2026-01-13 14:17:34.039031	80.000
2026-01-13 14:17:34.102089	75.000
2026-01-13 14:17:34.163063	65.000
2026-01-13 14:17:34.225547	6.000
2026-01-13 14:17:34.287368	48.000
2026-01-13 14:17:34.349915	59.000
2026-01-13 14:17:34.419640	60.000
2026-01-13 14:17:34.482172	60.000
2026-01-13 14:17:34.544718	74.000
2026-01-13 14:17:34.606502	7.000
2026-01-13 14:17:34.669685	83.000
2026-01-13 14:17:34.729985	25.000
2026-01-13 14:17:34.791015	39.000
2026-01-13 14:17:34.850415	96.000
2026-01-13 14:17:34.914155	29.000
2026-01-13 14:17:34.974436	72.000
2026-01-13 14:17:35.036357	29.000
2026-01-13 14:17:35.099568	18.000
2026-01-13 14:17:35.161359	46.000
2026-01-13 14:17:35.223767	39.000
2026-01-13 14:17:35.296268	29.000
2026-01-13 14:17:35.414928	81.000
2026-01-13 14:17:35.484318	96.000
2026-01-13 14:17:35.536202	70.000
2026-01-13 14:17:35.599096	53.000
2026-01-13 14:17:35.661231	50.000
2026-01-13 14:17:35.732599	12.000
2026-01-13 14:17:35.792596	24.000
2026-01-13 14:17:35.854703	35.000
2026-01-13 14:17:35.914108	81.000
2026-01-13 14:17:35.978149	83.000
