Czas	Masa[g]
2026-01-13 14:11:51.613573	12.000
2026-01-13 14:11:51.637264	91.000
2026-01-13 14:11:51.698951	60.000
2026-01-13 14:11:51.760629	26.000
2026-01-13 14:11:51.821946	8.000
2026-01-13 14:11:51.884380	8.000
2026-01-13 14:11:51.945107	32.000
2026-01-13 14:11:52.005745	31.000
2026-01-13 14:11:52.069124	96.000
2026-01-13 14:11:52.139615	90.000
2026-01-13 14:11:52.193707	76.000
2026-01-13 14:11:52.266756	44.000
2026-01-13 14:11:52.326570	42.000
2026-01-13 14:11:52.382560	84.000
2026-01-13 14:11:52.449714	18.000
2026-01-13 14:11:52.505582	63.000
2026-01-13 14:11:52.577595	49.000
2026-01-13 14:11:52.639845	63.000
2026-01-13 14:11:52.702767	68.000
2026-01-13 14:11:52.764708	83.000
2026-01-13 14:11:52.826737	84.000
2026-01-13 14:11:52.889150	54.000
2026-01-13 14:11:52.951832	48.000
2026-01-13 14:11:53.013747	30.000
2026-01-13 14:11:53.075724	31.000
2026-01-13 14:11:53.134770	57.000
2026-01-13 14:11:53.197974	8.000
2026-01-13 14:11:53.260732	47.000
2026-01-13 14:11:53.322184	31.000
2026-01-13 14:11:53.382177	56.000
2026-01-13 14:11:53.447833	52.000
2026-01-13 14:11:53.508427	79.000
2026-01-13 14:11:53.571485	48.000
2026-01-13 14:11:53.633719	85.000
2026-01-13 14:11:53.694734	75.000
2026-01-13 14:11:53.756174	29.000
2026-01-13 14:11:53.828516	66.000
2026-01-13 14:11:53.889228	68.000
2026-01-13 14:11:53.949648	15.000
2026-01-13 14:11:54.010147	67.000
2026-01-13 14:11:54.070972	4.000
2026-01-13 14:11:54.131856	36.000
2026-01-13 14:11:54.193450	95.000
2026-01-13 14:11:54.264356	33.000
2026-01-13 14:11:54.326209	44.000
2026-01-13 14:11:54.436540	89.000
2026-01-13 14:11:54.448636	89.000
2026-01-13 14:11:54.506771	46.000
2026-01-13 14:11:54.575385	33.000
2026-01-13 14:11:54.637793	82.000
2026-01-13 14:11:54.700270	72.000
2026-01-13 14:11:54.762582	72.000
2026-01-13 14:11:54.823321	45.000
2026-01-13 14:11:54.884997	84.000
2026-01-13 14:11:54.947344	1.000
2026-01-13 14:11:55.009029	85.000
2026-01-13 14:11:55.072076	57.000
2026-01-13 14:11:55.134041	46.000
2026-01-13 14:11:55.196563	57.000
2026-01-13 14:11:55.257809	67.000
2026-01-13 14:11:55.319615	41.000
2026-01-13 14:11:55.386980	90.000
2026-01-13 14:11:55.442330	71.000
2026-01-13 14:11:55.513044	17.000
2026-01-13 14:11:55.574007	92.000
2026-01-13 14:11:55.636216	14.000
2026-01-13 14:11:55.699246	60.000
2026-01-13 14:11:55.761226	59.000
2026-01-13 14:11:55.822371	51.000
2026-01-13 14:11:55.884251	83.000
2026-01-13 14:11:55.946079	7.000
2026-01-13 14:11:56.007913	5.000
2026-01-13 14:11:56.068931	20.000
2026-01-13 14:11:56.130898	45.000
2026-01-13 14:11:56.193838	19.000
2026-01-13 14:11:56.255887	75.000
2026-01-13 14:11:56.326434	90.000
2026-01-13 14:11:56.383197	81.000
2026-01-13 14:11:56.458029	52.000
2026-01-13 14:11:56.517893	98.000
2026-01-13 14:11:56.570768	76.000
2026-01-13 14:11:56.631987	1.000
2026-01-13 14:11:56.694624	31.000
2026-01-13 14:11:56.757426	11.000
2026-01-13 14:11:56.828696	55.000
2026-01-13 14:11:56.880337	57.000
2026-01-13 14:11:56.952032	86.000
2026-01-13 14:11:57.013416	69.000
2026-01-13 14:11:57.076621	46.000
2026-01-13 14:11:57.138514	61.000
2026-01-13 14:11:57.201345	38.000
2026-01-13 14:11:57.263146	6.000
2026-01-13 14:11:57.325017	41.000
2026-01-13 14:11:57.433880	16.000
2026-01-13 14:11:57.446464	46.000
2026-01-13 14:11:57.518220	64.000
2026-01-13 14:11:57.571007	62.000
2026-01-13 14:11:57.631639	82.000
2026-01-13 14:11:57.694232	72.000
2026-01-13 14:11:57.756392	1.000
2026-01-13 14:11:57.818378	5.000
2026-01-13 14:11:57.889788	53.000
2026-01-13 14:11:57.952346	42.000
2026-01-13 14:11:58.014026	14.000
2026-01-13 14:11:58.075339	31.000
2026-01-13 14:11:58.136781	23.000
2026-01-13 14:11:58.199588	21.000
2026-01-13 14:11:58.261365	93.000
2026-01-13 14:11:58.322307	49.000
2026-01-13 14:11:58.383926	71.000
2026-01-13 14:11:58.445612	32.000
2026-01-13 14:11:58.506763	35.000
2026-01-13 14:11:58.575867	9.000
2026-01-13 14:11:58.637547	79.000
2026-01-13 14:11:58.701022	14.000
2026-01-13 14:11:58.762499	37.000
2026-01-13 14:11:58.823217	44.000
2026-01-13 14:11:58.885035	8.000
2026-01-13 14:11:58.952859	34.000
2026-01-13 14:11:59.008366	58.000
2026-01-13 14:11:59.070039	5.000
2026-01-13 14:11:59.132089	14.000
2026-01-13 14:11:59.202448	12.000
2026-01-13 14:11:59.263468	78.000
2026-01-13 14:11:59.321953	25.000
2026-01-13 14:11:59.381026	28.000
2026-01-13 14:11:59.448790	4.000
2026-01-13 14:11:59.508613	1.000
2026-01-13 14:11:59.574689	3.000
2026-01-13 14:11:59.641415	64.000
2026-01-13 14:11:59.696624	64.000
2026-01-13 14:11:59.758235	27.000
2026-01-13 14:11:59.819403	83.000
2026-01-13 14:11:59.881360	53.000
2026-01-13 14:11:59.942736	51.000
2026-01-13 14:12:00.006593	17.000
2026-01-13 14:12:00.081687	57.000
2026-01-13 14:12:00.141161	49.000
2026-01-13 14:12:00.193127	13.000
2026-01-13 14:12:00.262149	41.000
2026-01-13 14:12:00.322229	71.000
2026-01-13 14:12:04.462907	68.000
2026-01-13 14:12:04.511273	1.000
2026-01-13 14:12:04.571402	37.000
2026-01-13 14:12:04.636269	73.000
2026-01-13 14:12:04.697604	8.000
2026-01-13 14:12:04.759978	80.000
2026-01-13 14:12:04.820701	38.000
2026-01-13 14:12:04.884124	64.000
2026-01-13 14:12:04.945092	10.000
2026-01-13 14:12:05.013442	28.000
2026-01-13 14:12:05.074404	79.000
2026-01-13 14:12:05.131563	69.000
2026-01-13 14:12:05.198780	9.000
2026-01-13 14:12:05.264136	92.000
2026-01-13 14:12:05.323559	71.000
2026-01-13 14:12:05.381155	99.000
2026-01-13 14:12:05.452887	2.000
2026-01-13 14:12:05.512589	33.000
2026-01-13 14:12:05.574753	18.000
2026-01-13 14:12:05.635311	65.000
2026-01-13 14:12:05.693249	85.000
2026-01-13 14:12:05.764368	79.000
2026-01-13 14:12:05.824676	91.000
2026-01-13 14:12:05.884468	54.000
2026-01-13 14:12:05.945047	79.000
2026-01-13 14:12:06.007988	85.000
2026-01-13 14:12:06.076739	22.000
2026-01-13 14:12:06.140157	38.000
2026-01-13 14:12:06.203131	21.000
2026-01-13 14:12:06.264338	61.000
2026-01-13 14:12:06.320520	73.000
2026-01-13 14:12:06.468574	78.000
2026-01-13 14:12:06.507826	7.000
2026-01-13 14:12:06.569941	2.000
2026-01-13 14:12:06.638363	5.000
2026-01-13 14:12:06.699977	57.000
2026-01-13 14:12:06.762438	57.000
2026-01-13 14:12:06.823830	16.000
2026-01-13 14:12:06.885103	89.000
2026-01-13 14:12:06.946937	84.000
2026-01-13 14:12:07.009802	82.000
2026-01-13 14:12:07.072048	61.000
2026-01-13 14:12:07.136315	77.000
2026-01-13 14:12:07.197358	53.000
2026-01-13 14:12:07.259276	31.000
2026-01-13 14:12:07.321065	83.000
2026-01-13 14:12:07.382123	74.000
2026-01-13 14:12:07.445268	69.000
2026-01-13 14:12:07.506806	51.000
2026-01-13 14:12:07.577081	32.000
2026-01-13 14:12:07.634501	25.000
2026-01-13 14:12:07.695830	97.000
2026-01-13 14:12:07.757958	53.000
2026-01-13 14:12:07.820489	10.000
2026-01-13 14:12:07.882602	14.000
2026-01-13 14:12:07.945387	82.000
2026-01-13 14:12:08.008267	61.000
2026-01-13 14:12:08.070161	98.000
2026-01-13 14:12:08.131764	74.000
2026-01-13 14:12:08.200503	16.000
2026-01-13 14:12:08.261203	77.000
2026-01-13 14:12:08.323472	68.000
2026-01-13 14:12:08.382278	11.000
2026-01-13 14:12:08.448029	26.000
2026-01-13 14:12:08.510355	54.000
2026-01-13 14:12:08.573265	9.000
2026-01-13 14:12:08.633017	44.000
2026-01-13 14:12:08.698248	23.000
2026-01-13 14:12:08.762673	70.000
2026-01-13 14:12:08.824038	79.000
2026-01-13 14:12:08.885575	27.000
2026-01-13 14:12:08.951078	13.000
2026-01-13 14:12:09.014578	79.000
2026-01-13 14:12:09.068360	60.000
2026-01-13 14:12:09.132906	6.000
2026-01-13 14:12:09.208417	27.000
2026-01-13 14:12:09.264077	78.000
2026-01-13 14:12:09.321878	94.000
2026-01-13 14:12:09.456023	93.000
2026-01-13 14:12:09.510164	35.000
2026-01-13 14:12:09.567280	48.000
2026-01-13 14:12:09.641646	20.000
2026-01-13 14:12:09.693507	77.000
2026-01-13 14:12:09.758481	39.000
2026-01-13 14:12:09.832245	57.000
2026-01-13 14:12:09.884614	70.000
2026-01-13 14:12:09.942526	15.000
2026-01-13 14:12:10.006535	16.000
2026-01-13 14:12:10.079173	83.000
2026-01-13 14:12:10.134597	19.000
2026-01-13 14:12:10.200176	62.000
2026-01-13 14:12:10.263007	87.000
2026-01-13 14:12:10.321179	43.000
