Czas	Masa[g]
2026-01-13 08:35:33.673921	0.000
2026-01-13 08:35:33.830739	0.000
2026-01-13 08:35:33.898672	0.000
2026-01-13 08:35:34.021760	0.000
2026-01-13 08:35:34.083270	0.000
2026-01-13 08:35:34.145042	0.000
2026-01-13 08:35:34.272749	0.000
2026-01-13 08:35:34.334787	0.000
2026-01-13 08:35:34.457732	0.000
2026-01-13 08:35:34.519336	0.000
2026-01-13 08:35:34.643593	0.000
2026-01-13 08:35:34.715290	0.800
2026-01-13 08:35:34.839267	12.400
2026-01-13 08:35:34.902055	16.550
2026-01-13 08:35:35.025351	18.550
2026-01-13 08:35:35.086998	31.850
2026-01-13 08:35:35.149520	28.450
2026-01-13 08:35:35.275762	27.500
2026-01-13 08:35:35.333411	35.600
2026-01-13 08:35:35.475550	49.100
2026-01-13 08:35:35.536403	52.550
2026-01-13 08:35:35.597878	51.350
2026-01-13 08:35:35.721680	62.950
2026-01-13 08:35:35.784044	48.550
2026-01-13 08:35:35.908859	16.450
2026-01-13 08:35:35.971178	0.350
2026-01-13 08:35:36.042790	0.000
2026-01-13 08:35:36.166834	0.000
2026-01-13 08:35:36.228603	0.000
2026-01-13 08:35:36.353023	0.000
2026-01-13 08:35:36.415070	0.000
2026-01-13 08:35:36.539119	0.000
2026-01-13 08:35:36.610773	0.000
2026-01-13 08:35:36.724421	0.000
2026-01-13 08:35:36.786337	0.000
2026-01-13 08:35:36.848863	0.000
2026-01-13 08:35:36.972721	0.000
2026-01-13 08:35:37.034584	0.000
2026-01-13 08:35:37.158699	0.000
2026-01-13 08:35:37.221246	0.000
2026-01-13 08:35:37.293042	0.000
2026-01-13 08:35:37.416832	0.000
2026-01-13 08:35:37.478589	0.000
2026-01-13 08:35:37.603021	0.000
2026-01-13 08:35:37.664660	0.000
2026-01-13 08:35:37.788021	0.000
2026-01-13 08:35:37.849804	0.000
2026-01-13 08:35:37.974262	0.000
2026-01-13 08:35:38.036314	0.000
2026-01-13 08:35:38.159708	0.000
2026-01-13 08:35:38.222677	0.000
2026-01-13 08:35:38.284738	0.000
2026-01-13 08:35:38.418493	0.000
2026-01-13 08:35:38.481357	0.000
2026-01-13 08:35:38.604868	0.000
2026-01-13 08:35:38.667271	0.000
2026-01-13 08:35:38.791680	0.000
2026-01-13 08:35:38.853684	0.000
2026-01-13 08:35:38.915830	0.000
2026-01-13 08:35:39.040184	0.000
2026-01-13 08:35:39.102345	0.000
2026-01-13 08:35:39.225178	0.000
2026-01-13 08:35:39.287246	0.000
2026-01-13 08:35:39.411681	0.000
2026-01-13 08:35:39.473777	0.000
2026-01-13 08:35:39.621411	0.000
2026-01-13 08:35:39.658501	0.000
2026-01-13 08:35:39.731115	0.000
2026-01-13 08:35:39.855259	0.000
2026-01-13 08:35:39.916603	0.000
2026-01-13 08:35:40.040182	0.000
2026-01-13 08:35:40.102912	0.000
2026-01-13 08:35:40.227341	0.000
2026-01-13 08:35:40.289099	0.000
2026-01-13 08:35:40.412664	0.000
2026-01-13 08:35:40.474928	0.000
2026-01-13 08:35:40.536837	0.000
2026-01-13 08:35:40.661735	0.000
2026-01-13 08:35:40.724024	0.000
2026-01-13 08:35:40.847772	0.000
2026-01-13 08:35:40.909794	0.000
2026-01-13 08:35:41.033648	0.000
2026-01-13 08:35:41.105829	0.000
2026-01-13 08:35:41.167099	0.000
2026-01-13 08:35:41.291682	0.000
2026-01-13 08:35:41.353909	0.000
2026-01-13 08:35:41.477275	0.000
2026-01-13 08:35:41.539045	0.000
2026-01-13 08:35:41.663534	0.000
2026-01-13 08:35:41.725586	0.000
2026-01-13 08:35:41.849635	0.000
2026-01-13 08:35:41.911679	0.000
2026-01-13 08:35:42.034803	0.000
2026-01-13 08:35:42.096831	0.000
2026-01-13 08:35:42.159240	0.000
2026-01-13 08:35:42.283864	0.000
2026-01-13 08:35:42.355547	0.000
2026-01-13 08:35:42.479305	0.000
2026-01-13 08:35:42.542347	0.000
2026-01-13 08:35:42.624073	0.000
2026-01-13 08:35:42.725864	0.000
2026-01-13 08:35:42.788139	0.000
2026-01-13 08:35:42.912743	0.000
2026-01-13 08:35:42.974699	0.000
2026-01-13 08:35:43.098665	0.000
2026-01-13 08:35:43.160676	0.000
2026-01-13 08:35:43.284003	0.000
2026-01-13 08:35:43.346259	0.000
2026-01-13 08:35:43.418385	0.000
2026-01-13 08:35:43.543071	0.000
2026-01-13 08:35:43.605184	0.000
2026-01-13 08:35:43.728551	0.000
2026-01-13 08:35:43.790666	0.000
2026-01-13 08:35:43.915003	0.000
2026-01-13 08:35:43.977274	0.000
2026-01-13 08:35:44.101686	0.000
2026-01-13 08:35:44.163760	0.000
2026-01-13 08:35:44.288633	0.000
2026-01-13 08:35:44.351183	0.000
2026-01-13 08:35:44.413241	0.000
2026-01-13 08:35:44.536274	0.000
2026-01-13 08:35:44.598481	0.000
2026-01-13 08:35:44.723214	0.000
2026-01-13 08:35:44.785411	0.000
2026-01-13 08:35:44.909746	0.000
2026-01-13 08:35:44.972085	0.000
2026-01-13 08:35:45.105643	0.000
2026-01-13 08:35:45.167275	0.000
2026-01-13 08:35:45.229003	0.000
2026-01-13 08:35:45.352874	0.000
2026-01-13 08:35:45.414607	0.000
2026-01-13 08:35:45.538773	0.000
2026-01-13 08:35:45.621647	0.000
2026-01-13 08:35:45.724172	0.000
2026-01-13 08:35:45.785826	0.000
2026-01-13 08:35:45.910179	0.000
2026-01-13 08:35:45.972675	0.000
2026-01-13 08:35:46.034394	0.000
2026-01-13 08:35:46.168593	0.000
2026-01-13 08:35:46.230678	0.000
2026-01-13 08:35:46.355172	0.000
2026-01-13 08:35:46.416828	0.000
2026-01-13 08:35:46.540180	0.000
2026-01-13 08:35:46.603010	0.000
