Czas	Masa[g]
2026-01-13 13:54:09.437437	7.000
2026-01-13 13:54:09.524616	77.000
2026-01-13 13:54:09.586173	52.000
2026-01-13 13:54:09.646682	58.000
2026-01-13 13:54:09.708810	60.000
2026-01-13 13:54:09.779956	53.000
2026-01-13 13:54:09.842061	86.000
2026-01-13 13:54:09.901013	65.000
2026-01-13 13:54:09.960461	59.000
2026-01-13 13:54:10.028577	79.000
2026-01-13 13:54:10.089469	50.000
2026-01-13 13:54:10.151245	8.000
2026-01-13 13:54:10.213355	18.000
2026-01-13 13:54:10.274498	72.000
2026-01-13 13:54:10.338399	62.000
2026-01-13 13:54:10.397361	89.000
2026-01-13 13:54:10.465611	85.000
2026-01-13 13:54:10.528226	66.000
2026-01-13 13:54:10.591508	1.000
2026-01-13 13:54:10.654073	11.000
2026-01-13 13:54:10.714202	74.000
2026-01-13 13:54:10.778139	4.000
2026-01-13 13:54:10.840123	30.000
2026-01-13 13:54:10.902545	92.000
2026-01-13 13:54:10.963668	48.000
2026-01-13 13:54:11.025589	75.000
2026-01-13 13:54:11.088150	28.000
2026-01-13 13:54:11.150433	81.000
2026-01-13 13:54:11.213524	33.000
2026-01-13 13:54:11.274638	14.000
2026-01-13 13:54:11.337131	70.000
2026-01-13 13:54:11.398950	25.000
2026-01-13 13:54:11.460653	72.000
2026-01-13 13:54:11.523491	87.000
2026-01-13 13:54:11.583963	27.000
2026-01-13 13:54:11.645795	18.000
2026-01-13 13:54:11.708158	88.000
2026-01-13 13:54:11.780423	18.000
2026-01-13 13:54:11.842007	4.000
2026-01-13 13:54:11.904510	39.000
2026-01-13 13:54:11.966467	14.000
2026-01-13 13:54:12.028610	64.000
2026-01-13 13:54:12.090718	10.000
2026-01-13 13:54:12.153146	30.000
2026-01-13 13:54:12.272142	97.000
2026-01-13 13:54:12.277799	55.000
2026-01-13 13:54:12.336822	90.000
2026-01-13 13:54:12.399708	75.000
2026-01-13 13:54:12.459438	43.000
2026-01-13 13:54:12.521397	80.000
2026-01-13 13:54:12.584269	66.000
2026-01-13 13:54:12.645501	58.000
2026-01-13 13:54:12.717885	78.000
2026-01-13 13:54:12.779843	81.000
2026-01-13 13:54:12.834232	61.000
2026-01-13 13:54:12.901635	5.000
2026-01-13 13:54:12.963010	28.000
2026-01-13 13:54:13.024381	85.000
2026-01-13 13:54:13.085755	16.000
2026-01-13 13:54:13.146411	61.000
2026-01-13 13:54:13.218897	79.000
2026-01-13 13:54:13.280465	13.000
2026-01-13 13:54:13.343871	53.000
2026-01-13 13:54:13.404210	17.000
2026-01-13 13:54:13.460063	98.000
2026-01-13 13:54:13.530449	2.000
2026-01-13 13:54:13.593470	9.000
2026-01-13 13:54:13.655812	75.000
2026-01-13 13:54:13.717356	29.000
2026-01-13 13:54:13.779407	69.000
2026-01-13 13:54:13.842102	73.000
2026-01-13 13:54:13.904733	52.000
2026-01-13 13:54:13.966169	93.000
2026-01-13 13:54:14.028580	61.000
2026-01-13 13:54:14.090582	9.000
2026-01-13 13:54:14.152716	89.000
2026-01-13 13:54:14.215004	41.000
2026-01-13 13:54:14.275889	53.000
2026-01-13 13:54:14.337560	24.000
2026-01-13 13:54:14.400572	20.000
2026-01-13 13:54:14.471007	58.000
2026-01-13 13:54:14.523066	76.000
2026-01-13 13:54:14.585277	12.000
2026-01-13 13:54:14.646911	6.000
2026-01-13 13:54:14.709095	36.000
2026-01-13 13:54:14.770818	65.000
2026-01-13 13:54:14.833338	30.000
2026-01-13 13:54:14.905745	90.000
2026-01-13 13:54:14.964152	64.000
2026-01-13 13:54:15.028411	41.000
2026-01-13 13:54:15.090560	36.000
2026-01-13 13:54:15.151078	85.000
2026-01-13 13:54:15.249054	25.000
2026-01-13 13:54:15.274713	40.000
2026-01-13 13:54:15.336199	78.000
2026-01-13 13:54:15.408951	22.000
2026-01-13 13:54:15.461829	1.000
2026-01-13 13:54:15.527859	8.000
2026-01-13 13:54:15.589928	32.000
2026-01-13 13:54:15.651740	77.000
2026-01-13 13:54:15.712435	16.000
2026-01-13 13:54:15.774452	11.000
2026-01-13 13:54:15.837087	96.000
2026-01-13 13:54:15.900256	17.000
