Czas	Masa[g]
2026-01-13 14:06:34.729060	69.000
2026-01-13 14:06:34.760283	63.000
2026-01-13 14:06:34.822219	65.000
2026-01-13 14:06:34.883175	75.000
2026-01-13 14:06:34.944426	78.000
2026-01-13 14:06:35.007035	87.000
2026-01-13 14:06:35.068453	93.000
2026-01-13 14:06:35.137089	42.000
2026-01-13 14:06:35.198371	43.000
2026-01-13 14:06:35.259556	2.000
2026-01-13 14:06:35.321883	85.000
2026-01-13 14:06:35.382341	63.000
2026-01-13 14:06:35.444823	7.000
2026-01-13 14:06:35.506672	87.000
2026-01-13 14:06:35.569505	73.000
2026-01-13 14:06:35.630272	58.000
2026-01-13 14:06:35.696961	16.000
2026-01-13 14:06:35.761290	60.000
2026-01-13 14:06:35.821780	65.000
2026-01-13 14:06:35.885897	45.000
2026-01-13 14:06:35.948087	64.000
2026-01-13 14:06:36.010133	93.000
2026-01-13 14:06:36.075078	10.000
2026-01-13 14:06:36.131500	30.000
2026-01-13 14:06:36.197342	78.000
2026-01-13 14:06:36.259282	86.000
2026-01-13 14:06:36.320055	99.000
2026-01-13 14:06:36.382323	32.000
2026-01-13 14:06:36.449199	23.000
2026-01-13 14:06:36.514013	87.000
2026-01-13 14:06:36.573075	12.000
2026-01-13 14:06:36.630898	13.000
2026-01-13 14:06:36.699062	31.000
2026-01-13 14:06:36.762181	40.000
2026-01-13 14:06:36.822855	9.000
2026-01-13 14:06:36.881883	35.000
2026-01-13 14:06:36.949836	84.000
2026-01-13 14:06:37.012803	93.000
2026-01-13 14:06:37.076838	28.000
2026-01-13 14:06:37.140975	55.000
2026-01-13 14:06:37.195585	95.000
2026-01-13 14:06:37.264643	81.000
2026-01-13 14:06:37.330136	85.000
2026-01-13 14:06:37.380810	58.000
2026-01-13 14:06:37.453152	78.000
2026-01-13 14:06:37.540448	85.000
2026-01-13 14:06:37.580607	94.000
2026-01-13 14:06:37.635693	8.000
2026-01-13 14:06:37.707956	41.000
2026-01-13 14:06:37.756342	81.000
2026-01-13 14:06:37.832195	27.000
2026-01-13 14:06:37.891831	76.000
2026-01-13 14:06:37.945927	19.000
2026-01-13 14:06:38.008840	20.000
2026-01-13 14:06:38.073274	53.000
2026-01-13 14:06:38.135700	51.000
2026-01-13 14:06:38.200670	99.000
2026-01-13 14:06:38.263932	44.000
