Czas	Masa[g]
2026-01-13 08:47:02.935829	0.000
2026-01-13 08:47:03.054572	0.000
2026-01-13 08:47:03.179733	0.000
2026-01-13 08:47:03.241820	0.000
2026-01-13 08:47:03.303482	0.000
2026-01-13 08:47:03.426570	0.000
2026-01-13 08:47:03.487982	0.000
2026-01-13 08:47:03.611867	0.000
2026-01-13 08:47:03.683541	0.000
2026-01-13 08:47:03.800299	0.000
2026-01-13 08:47:03.865118	0.000
2026-01-13 08:47:03.989247	0.000
2026-01-13 08:47:04.051015	0.000
2026-01-13 08:47:04.112738	0.000
2026-01-13 08:47:04.236747	0.000
2026-01-13 08:47:04.299402	0.000
2026-01-13 08:47:04.424194	0.000
2026-01-13 08:47:04.486408	0.000
2026-01-13 08:47:04.619454	0.000
2026-01-13 08:47:04.681795	0.000
2026-01-13 08:47:04.744115	0.000
2026-01-13 08:47:04.867333	0.000
2026-01-13 08:47:04.924417	0.000
2026-01-13 08:47:05.050250	0.000
2026-01-13 08:47:05.112378	0.000
2026-01-13 08:47:05.245074	0.000
2026-01-13 08:47:05.299702	0.000
2026-01-13 08:47:05.430086	0.000
2026-01-13 08:47:05.491679	0.000
2026-01-13 08:47:05.614942	0.000
2026-01-13 08:47:05.676144	0.000
2026-01-13 08:47:05.737217	0.000
2026-01-13 08:47:05.891819	0.000
2026-01-13 08:47:05.933279	0.000
2026-01-13 08:47:06.049699	0.000
2026-01-13 08:47:06.117915	0.000
2026-01-13 08:47:06.242771	0.000
2026-01-13 08:47:06.304310	0.000
2026-01-13 08:47:06.365827	0.000
2026-01-13 08:47:06.490179	0.000
2026-01-13 08:47:06.552366	0.000
2026-01-13 08:47:06.675429	0.000
2026-01-13 08:47:06.736948	0.000
2026-01-13 08:47:06.871450	0.000
2026-01-13 08:47:06.933404	0.000
2026-01-13 08:47:06.995195	0.000
2026-01-13 08:47:07.119725	0.000
2026-01-13 08:47:07.181362	0.000
2026-01-13 08:47:07.305078	0.000
2026-01-13 08:47:07.367290	0.000
2026-01-13 08:47:07.491159	0.000
2026-01-13 08:47:07.552675	0.000
2026-01-13 08:47:07.675769	0.000
2026-01-13 08:47:07.737338	0.000
2026-01-13 08:47:07.871240	0.000
2026-01-13 08:47:07.933515	0.000
2026-01-13 08:47:07.995769	0.000
2026-01-13 08:47:08.118508	0.000
2026-01-13 08:47:08.180678	0.000
2026-01-13 08:47:08.305518	0.000
2026-01-13 08:47:08.367511	0.000
2026-01-13 08:47:08.492182	0.000
2026-01-13 08:47:08.553989	0.000
2026-01-13 08:47:08.616104	0.000
2026-01-13 08:47:08.740179	0.000
2026-01-13 08:47:08.802234	0.000
2026-01-13 08:47:08.884169	0.000
2026-01-13 08:47:08.987084	0.000
