Czas	Masa[g]
2026-01-13 09:01:16.518239	0.000
2026-01-13 09:01:16.610089	0.000
2026-01-13 09:01:16.665660	0.000
2026-01-13 09:01:16.785609	0.000
2026-01-13 09:01:16.853835	0.000
2026-01-13 09:01:16.973007	0.000
2026-01-13 09:01:17.040871	0.000
2026-01-13 09:01:17.165820	0.000
2026-01-13 09:01:17.223411	0.000
2026-01-13 09:01:17.350430	0.000
2026-01-13 09:01:17.415877	0.000
2026-01-13 09:01:17.482625	0.000
2026-01-13 09:01:17.615846	0.000
2026-01-13 09:01:17.682769	0.000
2026-01-13 09:01:17.749706	0.000
2026-01-13 09:01:17.870784	0.000
2026-01-13 09:01:17.932855	0.000
2026-01-13 09:01:18.049085	0.000
2026-01-13 09:01:18.118679	0.000
2026-01-13 09:01:18.242672	0.000
2026-01-13 09:01:18.304704	0.000
2026-01-13 09:01:18.429194	0.000
2026-01-13 09:01:18.490635	0.000
2026-01-13 09:01:18.614311	0.000
2026-01-13 09:01:18.677085	0.000
2026-01-13 09:01:18.737563	0.000
2026-01-13 09:01:18.871313	0.000
2026-01-13 09:01:18.933209	0.000
2026-01-13 09:01:19.049084	0.000
2026-01-13 09:01:19.117701	0.000
2026-01-13 09:01:19.240899	0.000
2026-01-13 09:01:19.302666	0.000
2026-01-13 09:01:19.445464	0.000
2026-01-13 09:01:19.486843	0.000
2026-01-13 09:01:19.559252	0.000
2026-01-13 09:01:19.683718	0.000
2026-01-13 09:01:19.739701	0.000
2026-01-13 09:01:19.869560	0.000
2026-01-13 09:01:19.931304	0.000
2026-01-13 09:01:20.049083	0.000
2026-01-13 09:01:20.117274	0.000
2026-01-13 09:01:20.179366	0.000
2026-01-13 09:01:20.303374	0.000
2026-01-13 09:01:20.364512	0.000
2026-01-13 09:01:20.488219	0.000
2026-01-13 09:01:20.550133	0.000
2026-01-13 09:01:20.674270	0.000
2026-01-13 09:01:20.739702	0.000
2026-01-13 09:01:20.869597	0.000
2026-01-13 09:01:20.931303	0.000
2026-01-13 09:01:20.993743	0.000
2026-01-13 09:01:21.116774	0.000
2026-01-13 09:01:21.178980	0.000
2026-01-13 09:01:21.303599	0.000
2026-01-13 09:01:21.365338	0.000
2026-01-13 09:01:21.489385	0.000
2026-01-13 09:01:21.551144	0.000
2026-01-13 09:01:21.690238	0.000
2026-01-13 09:01:21.766737	0.000
2026-01-13 09:01:21.828326	0.000
2026-01-13 09:01:21.942040	0.000
2026-01-13 09:01:22.003564	0.000
2026-01-13 09:01:22.137336	0.000
2026-01-13 09:01:22.199255	0.000
2026-01-13 09:01:22.261679	0.000
2026-01-13 09:01:22.385074	0.000
2026-01-13 09:01:22.458729	0.000
2026-01-13 09:01:22.569530	0.000
2026-01-13 09:01:22.631499	0.000
2026-01-13 09:01:22.755769	0.000
2026-01-13 09:01:22.817771	0.000
2026-01-13 09:01:22.880015	0.000
2026-01-13 09:01:23.004458	0.000
2026-01-13 09:01:23.066781	0.000
2026-01-13 09:01:23.190690	0.000
2026-01-13 09:01:23.252674	0.000
2026-01-13 09:01:23.386807	0.000
2026-01-13 09:01:23.448312	0.000
2026-01-13 09:01:23.510235	0.000
2026-01-13 09:01:23.633867	0.000
2026-01-13 09:01:23.695943	0.000
2026-01-13 09:01:23.819958	0.000
2026-01-13 09:01:23.882224	0.000
2026-01-13 09:01:24.015775	0.000
2026-01-13 09:01:24.067274	0.000
2026-01-13 09:01:24.191181	0.000
2026-01-13 09:01:24.253149	0.000
2026-01-13 09:01:24.386691	0.000
2026-01-13 09:01:24.448422	0.000
2026-01-13 09:01:24.510180	0.000
2026-01-13 09:01:24.634561	0.000
2026-01-13 09:01:24.696336	0.000
2026-01-13 09:01:24.821186	0.000
2026-01-13 09:01:24.883672	0.000
2026-01-13 09:01:25.006436	0.000
2026-01-13 09:01:25.067770	0.000
2026-01-13 09:01:25.190159	0.000
2026-01-13 09:01:25.258065	0.000
2026-01-13 09:01:25.325162	0.000
2026-01-13 09:01:25.447343	0.000
2026-01-13 09:01:25.507450	0.000
2026-01-13 09:01:25.640802	0.000
2026-01-13 09:01:25.690812	0.000
2026-01-13 09:01:25.815180	0.000
2026-01-13 09:01:25.891366	0.000
2026-01-13 09:01:25.953835	0.000
2026-01-13 09:01:26.074214	0.000
2026-01-13 09:01:26.135825	0.000
2026-01-13 09:01:26.254611	0.000
2026-01-13 09:01:26.322261	0.000
2026-01-13 09:01:26.446798	0.000
2026-01-13 09:01:26.509183	0.000
2026-01-13 09:01:26.633376	0.000
2026-01-13 09:01:26.695674	0.000
2026-01-13 09:01:26.757411	0.000
2026-01-13 09:01:26.881679	0.000
2026-01-13 09:01:26.943251	0.000
2026-01-13 09:01:27.066829	0.000
2026-01-13 09:01:27.128370	0.000
2026-01-13 09:01:27.252090	0.000
2026-01-13 09:01:27.323487	0.000
2026-01-13 09:01:27.385402	0.000
2026-01-13 09:01:27.508520	0.000
2026-01-13 09:01:27.570676	0.000
2026-01-13 09:01:27.694440	0.000
2026-01-13 09:01:27.756325	0.000
2026-01-13 09:01:27.879872	0.000
2026-01-13 09:01:27.941681	0.000
2026-01-13 09:01:28.065408	0.000
2026-01-13 09:01:28.127279	0.000
2026-01-13 09:01:28.199441	0.000
2026-01-13 09:01:28.324239	0.000
2026-01-13 09:01:28.385734	0.000
2026-01-13 09:01:28.467133	0.000
2026-01-13 09:01:28.569818	0.000
2026-01-13 09:01:28.693855	0.000
2026-01-13 09:01:28.755774	0.000
2026-01-13 09:01:28.879576	0.000
2026-01-13 09:01:28.941680	0.000
2026-01-13 09:01:29.004034	0.000
2026-01-13 09:01:29.127769	0.000
2026-01-13 09:01:29.199434	0.000
2026-01-13 09:01:29.323721	0.000
2026-01-13 09:01:29.385770	0.000
2026-01-13 09:01:29.510012	0.000
2026-01-13 09:01:29.572181	0.000
2026-01-13 09:01:29.695833	0.000
2026-01-13 09:01:29.757517	0.000
2026-01-13 09:01:29.819093	0.000
2026-01-13 09:01:29.942972	0.000
2026-01-13 09:01:30.004498	0.000
2026-01-13 09:01:30.128799	0.000
2026-01-13 09:01:30.190051	0.000
2026-01-13 09:01:30.314745	0.000
2026-01-13 09:01:30.386842	0.000
2026-01-13 09:01:30.448632	0.000
2026-01-13 09:01:30.572283	0.000
2026-01-13 09:01:30.633986	0.000
2026-01-13 09:01:30.757826	0.000
2026-01-13 09:01:30.820246	0.000
2026-01-13 09:01:30.944921	0.000
2026-01-13 09:01:31.006545	0.000
2026-01-13 09:01:31.130263	0.000
2026-01-13 09:01:31.192205	0.000
2026-01-13 09:01:31.315812	0.000
2026-01-13 09:01:31.378180	0.000
2026-01-13 09:01:31.470637	0.000
2026-01-13 09:01:31.573267	0.000
2026-01-13 09:01:31.635041	0.000
2026-01-13 09:01:31.759151	0.000
2026-01-13 09:01:31.814614	0.000
2026-01-13 09:01:31.944881	0.000
2026-01-13 09:01:32.006110	0.000
2026-01-13 09:01:32.067717	0.000
2026-01-13 09:01:32.191719	0.000
2026-01-13 09:01:32.254226	0.000
2026-01-13 09:01:32.377626	0.000
2026-01-13 09:01:32.439663	0.000
2026-01-13 09:01:32.574160	0.000
2026-01-13 09:01:32.629079	0.000
2026-01-13 09:01:32.759253	0.000
2026-01-13 09:01:32.820681	0.000
2026-01-13 09:01:32.882674	0.000
2026-01-13 09:01:33.006829	0.000
2026-01-13 09:01:33.068831	0.000
2026-01-13 09:01:33.192360	0.000
2026-01-13 09:01:33.254434	0.000
2026-01-13 09:01:33.378589	0.000
2026-01-13 09:01:33.440185	0.000
2026-01-13 09:01:33.573746	0.000
2026-01-13 09:01:33.635235	0.000
2026-01-13 09:01:33.696901	0.000
2026-01-13 09:01:33.820676	0.000
2026-01-13 09:01:33.882713	0.000
2026-01-13 09:01:34.005804	0.000
2026-01-13 09:01:34.068123	0.000
2026-01-13 09:01:34.192565	0.000
2026-01-13 09:01:34.254231	0.000
2026-01-13 09:01:34.377547	0.000
2026-01-13 09:01:34.459810	0.000
2026-01-13 09:01:34.511527	0.000
2026-01-13 09:01:34.634413	0.000
2026-01-13 09:01:34.696265	0.000
2026-01-13 09:01:34.819911	0.000
2026-01-13 09:01:34.882184	0.000
2026-01-13 09:01:35.005939	0.000
2026-01-13 09:01:35.067763	0.000
2026-01-13 09:01:35.129883	0.000
2026-01-13 09:01:35.253367	0.000
2026-01-13 09:01:35.315785	0.000
2026-01-13 09:01:35.449443	0.000
2026-01-13 09:01:35.512121	0.000
2026-01-13 09:01:35.635828	0.000
2026-01-13 09:01:35.697536	0.000
2026-01-13 09:01:35.759697	0.000
2026-01-13 09:01:35.883962	0.000
2026-01-13 09:01:35.945467	0.000
2026-01-13 09:01:36.069493	0.000
2026-01-13 09:01:36.132180	0.000
2026-01-13 09:01:36.256076	0.000
2026-01-13 09:01:36.317848	0.000
2026-01-13 09:02:13.002920	147.600
2026-01-13 09:02:13.074573	143.300
2026-01-13 09:02:13.198279	107.700
2026-01-13 09:02:13.263576	44.450
2026-01-13 09:02:13.381184	5.600
2026-01-13 09:02:13.439673	0.000
2026-01-13 09:02:13.505403	0.000
2026-01-13 09:02:13.638686	0.000
2026-01-13 09:02:13.705355	0.000
2026-01-13 09:02:13.772481	0.000
2026-01-13 09:02:13.907531	0.000
2026-01-13 09:02:13.974167	0.000
2026-01-13 09:02:14.040211	0.000
2026-01-13 09:02:14.165519	0.000
2026-01-13 09:02:14.224607	0.000
2026-01-13 09:02:14.347669	0.000
2026-01-13 09:02:14.419131	0.000
2026-01-13 09:02:14.545099	0.000
2026-01-13 09:02:14.601583	0.000
2026-01-13 09:02:14.728861	0.000
2026-01-13 09:02:14.793236	0.000
2026-01-13 09:02:14.860779	0.000
2026-01-13 09:02:14.996841	0.000
2026-01-13 09:02:15.050505	0.000
2026-01-13 09:02:15.114109	0.000
2026-01-13 09:02:15.238122	0.000
2026-01-13 09:02:15.299687	0.000
2026-01-13 09:02:15.423963	0.000
2026-01-13 09:02:15.495611	0.000
2026-01-13 09:02:15.618984	0.000
2026-01-13 09:02:15.681228	0.000
2026-01-13 09:02:15.805133	0.000
2026-01-13 09:02:15.867277	0.000
2026-01-13 09:02:15.929467	0.000
2026-01-13 09:02:16.054110	0.000
2026-01-13 09:02:16.116791	0.000
2026-01-13 09:02:16.240677	0.000
2026-01-13 09:02:16.303540	0.000
2026-01-13 09:02:16.427106	0.000
2026-01-13 09:02:16.499646	0.000
2026-01-13 09:02:16.613676	0.000
2026-01-13 09:02:16.675768	0.000
2026-01-13 09:02:16.799616	0.000
2026-01-13 09:02:16.862182	0.000
2026-01-13 09:02:16.924003	0.000
2026-01-13 09:02:17.057788	0.000
2026-01-13 09:02:17.119696	0.000
2026-01-13 09:02:17.244256	0.000
2026-01-13 09:02:17.306776	0.000
2026-01-13 09:02:17.430689	0.000
2026-01-13 09:02:17.493032	0.000
2026-01-13 09:02:17.554409	0.000
2026-01-13 09:02:17.678096	0.000
2026-01-13 09:02:17.739902	0.000
2026-01-13 09:02:17.864862	0.000
2026-01-13 09:02:17.927834	0.000
2026-01-13 09:02:18.052675	0.000
2026-01-13 09:02:18.114324	0.000
2026-01-13 09:02:18.238387	0.000
2026-01-13 09:02:18.300183	0.000
2026-01-13 09:02:18.425075	0.000
2026-01-13 09:02:18.487329	0.000
2026-01-13 09:02:18.549647	0.000
2026-01-13 09:02:18.683725	0.000
2026-01-13 09:02:18.745769	0.000
2026-01-13 09:02:18.869678	0.000
2026-01-13 09:02:18.932186	0.000
2026-01-13 09:02:18.994171	0.000
2026-01-13 09:02:19.118707	0.000
2026-01-13 09:02:19.180677	0.000
2026-01-13 09:02:19.304939	0.000
2026-01-13 09:02:19.367245	0.000
2026-01-13 09:02:19.511412	0.000
2026-01-13 09:02:19.552804	0.000
2026-01-13 09:02:19.676774	0.000
2026-01-13 09:02:19.738505	0.000
2026-01-13 09:02:19.862183	0.000
2026-01-13 09:02:19.924612	0.000
2026-01-13 09:02:19.987160	0.000
2026-01-13 09:02:20.121186	0.000
2026-01-13 09:02:20.183758	0.000
2026-01-13 09:02:20.307565	0.000
2026-01-13 09:02:20.369733	0.000
2026-01-13 09:02:20.432142	0.000
2026-01-13 09:02:20.554296	0.000
2026-01-13 09:02:20.615205	0.000
2026-01-13 09:02:20.739124	0.000
2026-01-13 09:02:20.800751	0.000
2026-01-13 09:02:20.925385	0.000
2026-01-13 09:02:20.987274	0.000
2026-01-13 09:02:21.121181	0.000
2026-01-13 09:02:21.183679	0.000
2026-01-13 09:02:21.245761	0.000
2026-01-13 09:02:21.369513	0.000
2026-01-13 09:02:21.432262	0.000
2026-01-13 09:02:21.556031	0.000
2026-01-13 09:02:21.617801	0.000
2026-01-13 09:02:21.741229	0.000
2026-01-13 09:02:21.803904	0.000
2026-01-13 09:02:21.927275	0.000
2026-01-13 09:02:21.989271	0.000
2026-01-13 09:02:22.113585	0.000
2026-01-13 09:02:22.175657	0.000
2026-01-13 09:02:22.236955	0.000
2026-01-13 09:02:22.371719	0.000
2026-01-13 09:02:22.433462	0.000
2026-01-13 09:02:22.515764	0.000
2026-01-13 09:02:22.618708	0.000
2026-01-13 09:02:22.743737	0.000
2026-01-13 09:02:22.805827	0.000
2026-01-13 09:02:22.867671	0.000
2026-01-13 09:02:22.992184	0.000
2026-01-13 09:02:23.054208	0.000
2026-01-13 09:02:23.177769	0.000
2026-01-13 09:02:23.239041	0.000
2026-01-13 09:02:23.363426	0.000
2026-01-13 09:02:23.425398	0.000
2026-01-13 09:02:23.559479	0.000
2026-01-13 09:02:23.621720	0.000
2026-01-13 09:02:23.683308	0.000
2026-01-13 09:02:23.807276	0.000
2026-01-13 09:02:23.869212	0.000
2026-01-13 09:02:23.993887	0.000
2026-01-13 09:02:24.055673	0.000
2026-01-13 09:02:24.123981	0.000
2026-01-13 09:02:24.244606	0.000
2026-01-13 09:02:24.367777	0.000
2026-01-13 09:02:24.429088	0.000
2026-01-13 09:02:24.491705	0.000
2026-01-13 09:02:24.615852	0.000
2026-01-13 09:02:24.678125	0.000
2026-01-13 09:02:24.812971	0.000
2026-01-13 09:02:24.864993	0.000
2026-01-13 09:02:24.989247	0.000
2026-01-13 09:02:25.051245	0.000
2026-01-13 09:02:25.175751	0.000
2026-01-13 09:02:25.237929	0.000
2026-01-13 09:02:25.299354	0.000
2026-01-13 09:02:25.433475	0.000
2026-01-13 09:02:25.516037	0.000
2026-01-13 09:02:25.619725	0.000
2026-01-13 09:02:25.681679	0.000
2026-01-13 09:02:25.805398	0.000
2026-01-13 09:02:25.867344	0.000
2026-01-13 09:02:25.928818	0.000
2026-01-13 09:02:26.052636	0.000
2026-01-13 09:02:26.114399	0.000
2026-01-13 09:02:26.237772	0.000
2026-01-13 09:02:26.299412	0.000
2026-01-13 09:02:26.433396	0.000
2026-01-13 09:02:26.495944	0.000
2026-01-13 09:02:26.558091	0.000
2026-01-13 09:02:26.681181	0.000
2026-01-13 09:02:26.743408	0.000
2026-01-13 09:02:26.867844	0.000
2026-01-13 09:02:26.929528	0.000
2026-01-13 09:02:27.053267	0.000
2026-01-13 09:02:27.115125	0.000
2026-01-13 09:02:27.238034	0.000
2026-01-13 09:02:27.299794	0.000
2026-01-13 09:02:27.424414	0.000
2026-01-13 09:02:27.496271	0.000
2026-01-13 09:02:27.557808	0.000
2026-01-13 09:02:27.682678	0.000
2026-01-13 09:02:27.744759	0.000
2026-01-13 09:02:27.868570	0.000
2026-01-13 09:02:27.930679	0.000
2026-01-13 09:02:28.055263	0.000
2026-01-13 09:02:28.117326	0.000
2026-01-13 09:02:28.179389	0.000
2026-01-13 09:02:28.304136	0.000
2026-01-13 09:02:28.366368	0.000
2026-01-13 09:02:28.510878	0.000
2026-01-13 09:02:28.552369	0.000
2026-01-13 09:02:28.676775	0.000
2026-01-13 09:02:28.738348	0.000
2026-01-13 09:02:28.862182	0.000
2026-01-13 09:02:28.933607	0.000
2026-01-13 09:02:28.995744	0.000
2026-01-13 09:02:29.118937	0.000
2026-01-13 09:02:29.181178	0.000
2026-01-13 09:02:29.305763	0.000
2026-01-13 09:02:29.367773	0.000
2026-01-13 09:02:29.492190	0.000
2026-01-13 09:02:29.553643	0.000
2026-01-13 09:02:29.677891	0.000
2026-01-13 09:02:29.739906	0.000
2026-01-13 09:02:29.802552	0.000
2026-01-13 09:02:29.926775	0.000
2026-01-13 09:02:29.988610	0.000
2026-01-13 09:02:30.112420	0.000
2026-01-13 09:02:30.174180	0.000
2026-01-13 09:02:30.307954	0.000
2026-01-13 09:02:30.370038	0.000
2026-01-13 09:02:30.432519	0.000
2026-01-13 09:02:30.556272	0.000
2026-01-13 09:02:30.618048	0.000
2026-01-13 09:02:30.742938	0.000
2026-01-13 09:02:30.805114	0.000
2026-01-13 09:02:30.929351	0.000
2026-01-13 09:02:30.991679	0.000
2026-01-13 09:02:31.115070	0.000
2026-01-13 09:02:31.176327	0.000
2026-01-13 09:02:31.299871	0.000
2026-01-13 09:02:31.362678	0.000
2026-01-13 09:02:31.424364	0.000
2026-01-13 09:02:31.516406	0.000
2026-01-13 09:02:31.618954	0.000
2026-01-13 09:02:31.743686	0.000
2026-01-13 09:02:31.805024	0.000
2026-01-13 09:02:31.928991	0.000
2026-01-13 09:02:31.991682	0.000
2026-01-13 09:02:32.053692	0.000
2026-01-13 09:02:32.178226	0.000
2026-01-13 09:02:32.240254	0.000
2026-01-13 09:02:32.364400	0.000
2026-01-13 09:02:32.426636	0.000
2026-01-13 09:02:32.550675	0.000
2026-01-13 09:02:32.612660	0.000
2026-01-13 09:02:32.736410	0.000
2026-01-13 09:02:32.808213	0.000
2026-01-13 09:02:32.870214	0.000
2026-01-13 09:02:32.994638	0.000
2026-01-13 09:02:33.056331	0.000
2026-01-13 09:02:33.180183	0.000
2026-01-13 09:02:33.242675	0.000
2026-01-13 09:02:33.366833	0.000
2026-01-13 09:02:33.428224	0.000
2026-01-13 09:02:33.552951	0.000
2026-01-13 09:02:33.624511	0.000
2026-01-13 09:02:33.675180	0.000
2026-01-13 09:02:33.809174	0.000
2026-01-13 09:02:33.871687	0.000
2026-01-13 09:02:33.995264	0.000
2026-01-13 09:02:34.056484	0.000
2026-01-13 09:02:34.180187	0.000
2026-01-13 09:02:34.242683	0.000
2026-01-13 09:02:34.304588	0.000
2026-01-13 09:02:34.428157	0.000
2026-01-13 09:02:34.510427	0.000
2026-01-13 09:02:34.613169	0.000
2026-01-13 09:02:34.674919	0.000
2026-01-13 09:02:34.798959	0.000
2026-01-13 09:02:34.871738	0.000
2026-01-13 09:02:34.933687	0.000
2026-01-13 09:02:35.056772	0.000
2026-01-13 09:02:35.119248	0.000
2026-01-13 09:02:35.243798	0.000
2026-01-13 09:02:35.306008	0.000
2026-01-13 09:02:35.430182	0.000
2026-01-13 09:02:35.493039	0.000
2026-01-13 09:02:35.617886	0.000
2026-01-13 09:02:35.679611	0.000
2026-01-13 09:02:35.803952	0.000
2026-01-13 09:02:35.866340	0.000
2026-01-13 09:02:35.928316	0.000
2026-01-13 09:02:36.052551	0.000
2026-01-13 09:02:36.114662	0.000
2026-01-13 09:02:36.238262	0.000
2026-01-13 09:02:36.300180	0.000
2026-01-13 09:02:36.424451	0.000
2026-01-13 09:02:36.496776	0.000
2026-01-13 09:02:36.558319	0.000
2026-01-13 09:02:36.682374	0.000
2026-01-13 09:02:36.744681	0.000
2026-01-13 09:02:36.866762	0.000
2026-01-13 09:02:36.927574	0.000
2026-01-13 09:02:37.049922	0.000
2026-01-13 09:02:37.111689	0.000
2026-01-13 09:02:37.183731	0.000
2026-01-13 09:02:37.308393	0.000
2026-01-13 09:02:37.370243	0.000
2026-01-13 09:02:37.514592	0.000
2026-01-13 09:02:37.555846	0.000
2026-01-13 09:02:37.679344	0.000
2026-01-13 09:02:37.742179	0.000
2026-01-13 09:02:37.865944	0.000
2026-01-13 09:02:37.927827	0.000
2026-01-13 09:02:38.051686	0.000
2026-01-13 09:02:38.113173	0.000
2026-01-13 09:02:38.174868	0.000
2026-01-13 09:02:38.309137	0.000
2026-01-13 09:02:38.371501	0.000
2026-01-13 09:02:38.495598	0.000
2026-01-13 09:02:38.557498	0.000
2026-01-13 09:02:38.682183	0.000
2026-01-13 09:02:38.744069	0.000
2026-01-13 09:02:38.805749	0.000
2026-01-13 09:02:38.929467	0.000
2026-01-13 09:02:38.991544	0.000
2026-01-13 09:02:39.115504	0.000
