Czas	Masa[g]
2026-01-13 09:50:38.842966	0.100
2026-01-13 09:50:38.924825	0.100
2026-01-13 09:50:38.994669	0.100
2026-01-13 09:50:39.112184	0.100
2026-01-13 09:50:39.176782	0.100
2026-01-13 09:50:39.244763	0.100
2026-01-13 09:50:39.362819	0.100
2026-01-13 09:50:39.425089	0.100
2026-01-13 09:50:39.558636	0.100
2026-01-13 09:50:39.621056	0.100
2026-01-13 09:50:43.933431	260.400
2026-01-13 09:50:44.056770	251.950
2026-01-13 09:50:44.118784	202.950
2026-01-13 09:50:44.243385	97.450
2026-01-13 09:50:44.305834	16.950
2026-01-13 09:50:44.367568	0.200
2026-01-13 09:50:44.492298	0.050
2026-01-13 09:50:44.554075	0.050
2026-01-13 09:50:44.677876	0.050
2026-01-13 09:50:44.759932	0.050
2026-01-13 09:50:44.862701	0.050
2026-01-13 09:50:44.924953	0.050
2026-01-13 09:50:45.058925	0.100
2026-01-13 09:50:45.121180	0.100
2026-01-13 09:50:45.183348	0.100
2026-01-13 09:50:45.307330	0.100
2026-01-13 09:50:45.369257	0.100
2026-01-13 09:50:45.493723	0.100
2026-01-13 09:50:45.555836	0.100
2026-01-13 09:50:45.679416	0.100
2026-01-13 09:50:45.741188	0.100
2026-01-13 09:50:45.813491	0.100
2026-01-13 09:50:45.937330	0.100
2026-01-13 09:50:45.999111	0.100
2026-01-13 09:50:46.113564	0.100
2026-01-13 09:50:46.175637	0.100
2026-01-13 09:50:46.299392	0.100
2026-01-13 09:50:46.362364	0.100
2026-01-13 09:50:46.495770	0.100
2026-01-13 09:50:46.557123	0.100
2026-01-13 09:50:46.617953	0.100
2026-01-13 09:50:46.741659	0.100
2026-01-13 09:50:46.803509	0.100
2026-01-13 09:50:46.926831	0.100
2026-01-13 09:50:46.988186	0.100
2026-01-13 09:50:47.111750	0.100
2026-01-13 09:50:47.183836	0.100
2026-01-13 09:50:47.307394	0.100
2026-01-13 09:50:47.369097	0.100
2026-01-13 09:50:47.431601	0.100
2026-01-13 09:50:47.555584	0.100
2026-01-13 09:50:47.617338	0.100
2026-01-13 09:50:47.761927	0.100
2026-01-13 09:50:47.802785	0.100
2026-01-13 09:50:47.926273	0.100
2026-01-13 09:50:47.988382	0.100
2026-01-13 09:50:48.111956	0.100
2026-01-13 09:50:48.183814	0.100
2026-01-13 09:50:48.245850	0.100
2026-01-13 09:50:48.370184	0.100
2026-01-13 09:50:48.433028	0.100
2026-01-13 09:50:48.557827	0.100
2026-01-13 09:50:48.619459	0.100
2026-01-13 09:50:48.741949	0.100
2026-01-13 09:50:48.804163	0.100
2026-01-13 09:50:48.927998	0.100
2026-01-13 09:50:48.989717	0.100
2026-01-13 09:50:49.051494	0.100
2026-01-13 09:50:49.175084	0.100
2026-01-13 09:50:49.236836	0.100
2026-01-13 09:50:49.361743	0.100
2026-01-13 09:50:49.434162	0.100
2026-01-13 09:50:49.557772	0.100
2026-01-13 09:50:49.619527	0.100
2026-01-13 09:50:49.682095	0.100
2026-01-13 09:50:49.805915	0.100
2026-01-13 09:50:49.866826	0.100
2026-01-13 09:50:49.989951	0.100
2026-01-13 09:50:50.052188	0.100
2026-01-13 09:50:50.175612	0.100
2026-01-13 09:50:50.237014	0.100
2026-01-13 09:50:50.362182	0.100
2026-01-13 09:50:50.433721	0.100
2026-01-13 09:50:50.495823	0.100
2026-01-13 09:50:50.619164	0.100
2026-01-13 09:50:50.680996	0.100
2026-01-13 09:50:50.774237	0.100
2026-01-13 09:50:50.867768	0.100
2026-01-13 09:50:50.991938	0.100
2026-01-13 09:50:51.053538	0.100
2026-01-13 09:50:51.177771	0.100
2026-01-13 09:50:51.239872	0.100
2026-01-13 09:50:51.301967	0.100
2026-01-13 09:50:51.425472	0.100
2026-01-13 09:50:51.487349	0.100
2026-01-13 09:50:51.621257	0.100
2026-01-13 09:50:51.683190	0.100
2026-01-13 09:50:51.806810	0.100
2026-01-13 09:50:51.868777	0.100
2026-01-13 09:50:51.930680	0.100
2026-01-13 09:50:52.054935	0.100
2026-01-13 09:50:52.117046	0.100
2026-01-13 09:50:52.241682	0.100
2026-01-13 09:50:52.303570	0.100
2026-01-13 09:50:52.427770	0.100
2026-01-13 09:50:52.489911	0.100
2026-01-13 09:50:52.614220	0.100
2026-01-13 09:50:52.676280	0.100
2026-01-13 09:50:52.798957	0.100
2026-01-13 09:50:52.870731	0.100
2026-01-13 09:50:52.932768	0.100
2026-01-13 09:50:53.056273	0.100
2026-01-13 09:50:53.117736	0.100
2026-01-13 09:50:53.241688	0.100
