Czas	Masa[g]
2026-01-13 13:09:16.954876	5.000
2026-01-13 13:09:16.993779	96.000
2026-01-13 13:09:17.056164	1.000
2026-01-13 13:09:17.124218	25.000
2026-01-13 13:09:17.191563	26.000
2026-01-13 13:09:17.241012	3.000
2026-01-13 13:09:17.313967	43.000
2026-01-13 13:09:17.374605	19.000
2026-01-13 13:09:17.433208	13.000
2026-01-13 13:09:17.498133	98.000
2026-01-13 13:09:17.557133	46.000
2026-01-13 13:09:17.623189	95.000
2026-01-13 13:09:17.684614	67.000
2026-01-13 13:09:17.742033	9.000
2026-01-13 13:09:17.811774	3.000
2026-01-13 13:09:17.870274	61.000
2026-01-13 13:09:17.941557	57.000
2026-01-13 13:09:17.994586	12.000
2026-01-13 13:09:18.059098	48.000
2026-01-13 13:09:18.122609	2.000
2026-01-13 13:09:18.182043	42.000
2026-01-13 13:09:18.244028	79.000
2026-01-13 13:09:18.306139	33.000
2026-01-13 13:09:18.369940	13.000
2026-01-13 13:09:18.432026	45.000
2026-01-13 13:09:18.490456	76.000
2026-01-13 13:09:18.558885	47.000
2026-01-13 13:09:18.619530	30.000
2026-01-13 13:09:18.682242	42.000
2026-01-13 13:09:18.743886	93.000
2026-01-13 13:09:18.810162	20.000
2026-01-13 13:09:18.867037	16.000
2026-01-13 13:09:18.930332	78.000
2026-01-13 13:09:18.997994	52.000
2026-01-13 13:09:19.053025	60.000
2026-01-13 13:09:19.124447	52.000
2026-01-13 13:09:19.191460	66.000
2026-01-13 13:09:19.240882	23.000
2026-01-13 13:09:19.314547	95.000
2026-01-13 13:09:19.366739	88.000
2026-01-13 13:09:19.441677	4.000
2026-01-13 13:09:19.494677	38.000
2026-01-13 13:09:19.560187	56.000
2026-01-13 13:09:19.624163	47.000
2026-01-13 13:09:19.685365	29.000
2026-01-13 13:09:19.799212	50.000
2026-01-13 13:09:19.803828	62.000
2026-01-13 13:09:19.864481	66.000
2026-01-13 13:09:19.939914	31.000
2026-01-13 13:09:19.997409	36.000
2026-01-13 13:09:20.060869	99.000
2026-01-13 13:09:20.115354	54.000
2026-01-13 13:09:20.183888	98.000
2026-01-13 13:09:20.240538	47.000
2026-01-13 13:09:20.317943	61.000
2026-01-13 13:09:20.383236	82.000
2026-01-13 13:09:20.451790	83.000
2026-01-13 13:09:20.507991	57.000
2026-01-13 13:09:20.578506	45.000
2026-01-13 13:09:20.635463	7.000
2026-01-13 13:09:20.698346	80.000
2026-01-13 13:09:20.761270	24.000
2026-01-13 13:09:20.817984	65.000
2026-01-13 13:09:20.889793	42.000
2026-01-13 13:09:20.950514	81.000
2026-01-13 13:09:21.007470	83.000
2026-01-13 13:09:21.083639	1.000
2026-01-13 13:09:21.151107	40.000
2026-01-13 13:09:21.213345	91.000
2026-01-13 13:09:21.274060	58.000
2026-01-13 13:09:21.338065	35.000
2026-01-13 13:09:21.399343	63.000
2026-01-13 13:09:21.461558	79.000
2026-01-13 13:09:21.524260	37.000
2026-01-13 13:09:21.589879	57.000
2026-01-13 13:09:21.650190	66.000
2026-01-13 13:09:21.722472	78.000
2026-01-13 13:09:21.786670	64.000
2026-01-13 13:09:21.850337	26.000
2026-01-13 13:09:21.914182	70.000
2026-01-13 13:09:21.978111	2.000
2026-01-13 13:09:22.041442	46.000
2026-01-13 13:09:22.104693	41.000
2026-01-13 13:09:22.168646	77.000
2026-01-13 13:09:22.224778	20.000
2026-01-13 13:09:22.299074	22.000
2026-01-13 13:09:22.350971	29.000
2026-01-13 13:09:22.415758	74.000
2026-01-13 13:09:22.485210	8.000
2026-01-13 13:09:22.541053	52.000
2026-01-13 13:09:22.604963	85.000
2026-01-13 13:09:22.668960	10.000
2026-01-13 13:09:22.733877	73.000
2026-01-13 13:09:22.812578	55.000
2026-01-13 13:09:22.855258	7.000
2026-01-13 13:09:22.920622	29.000
2026-01-13 13:09:22.973986	97.000
2026-01-13 13:09:23.051933	83.000
2026-01-13 13:09:23.105822	2.000
2026-01-13 13:09:23.164196	28.000
2026-01-13 13:09:23.235164	88.000
2026-01-13 13:09:23.300375	12.000
2026-01-13 13:09:23.354143	46.000
2026-01-13 13:09:23.420932	58.000
2026-01-13 13:09:23.473997	99.000
2026-01-13 13:09:23.541227	38.000
2026-01-13 13:09:23.612894	49.000
