Czas	Masa[g]
2026-01-13 09:36:56.700438	0.050
2026-01-13 09:36:56.804598	0.050
2026-01-13 09:36:56.870206	0.050
2026-01-13 09:36:56.931028	0.050
2026-01-13 09:36:57.069425	0.050
2026-01-13 09:36:57.136730	0.050
2026-01-13 09:36:57.198319	0.050
2026-01-13 09:36:57.319128	0.050
2026-01-13 09:36:57.380585	0.050
2026-01-13 09:36:57.503998	0.050
2026-01-13 09:36:57.574083	0.050
2026-01-13 09:36:57.693371	0.050
2026-01-13 09:36:57.752419	0.050
2026-01-13 09:36:57.885892	0.050
2026-01-13 09:36:57.947909	0.050
2026-01-13 09:36:58.009547	0.050
2026-01-13 09:36:58.136835	0.050
2026-01-13 09:36:58.202699	0.050
2026-01-13 09:36:58.319234	0.050
2026-01-13 09:36:58.382467	0.050
2026-01-13 09:36:58.505705	0.050
2026-01-13 09:36:58.576739	0.050
2026-01-13 09:36:58.699181	0.050
2026-01-13 09:36:58.761683	0.050
2026-01-13 09:36:58.823266	0.050
2026-01-13 09:36:58.948187	0.050
2026-01-13 09:36:59.010084	0.050
2026-01-13 09:36:59.140689	0.050
2026-01-13 09:36:59.203746	0.050
2026-01-13 09:36:59.322282	0.050
2026-01-13 09:36:59.387759	0.050
2026-01-13 09:36:59.510699	0.050
2026-01-13 09:36:59.573735	0.050
2026-01-13 09:36:59.645514	0.050
2026-01-13 09:36:59.757410	0.050
2026-01-13 09:36:59.823803	0.050
2026-01-13 09:36:59.955981	0.050
2026-01-13 09:37:00.025079	0.050
2026-01-13 09:37:00.089183	0.050
2026-01-13 09:37:00.206191	0.050
2026-01-13 09:37:00.275011	0.050
2026-01-13 09:37:00.406349	0.050
2026-01-13 09:37:00.458172	0.050
2026-01-13 09:37:00.580560	0.050
2026-01-13 09:37:00.657814	0.050
2026-01-13 09:37:00.711051	0.050
2026-01-13 09:37:00.838908	0.050
2026-01-13 09:37:00.894495	0.050
2026-01-13 09:37:01.023422	0.050
2026-01-13 09:37:01.085828	0.050
2026-01-13 09:37:01.209548	0.050
2026-01-13 09:37:01.271615	0.050
2026-01-13 09:37:01.395094	0.050
2026-01-13 09:37:01.456779	0.050
2026-01-13 09:37:01.589822	0.050
2026-01-13 09:37:01.644501	0.050
2026-01-13 09:37:01.714130	0.050
2026-01-13 09:37:01.837723	0.050
2026-01-13 09:37:01.898881	0.050
2026-01-13 09:37:02.019579	0.050
2026-01-13 09:37:02.093353	0.050
2026-01-13 09:37:02.155158	0.050
2026-01-13 09:37:02.276772	0.050
2026-01-13 09:37:02.338682	0.050
2026-01-13 09:37:02.462676	0.050
2026-01-13 09:37:02.524727	0.050
2026-01-13 09:37:02.648042	0.050
2026-01-13 09:37:02.709395	0.050
2026-01-13 09:37:02.833973	0.050
2026-01-13 09:37:02.895423	0.050
2026-01-13 09:37:03.022022	0.050
2026-01-13 09:37:03.085400	0.050
2026-01-13 09:37:03.146958	0.050
2026-01-13 09:37:03.270679	0.050
2026-01-13 09:37:03.333053	0.050
2026-01-13 09:37:03.455801	0.050
2026-01-13 09:37:03.517829	0.050
2026-01-13 09:37:03.595012	0.050
2026-01-13 09:37:03.709713	0.050
2026-01-13 09:37:03.776554	0.050
2026-01-13 09:37:03.909810	0.050
2026-01-13 09:37:03.976500	0.050
2026-01-13 09:37:04.043465	0.050
2026-01-13 09:37:04.160296	0.050
2026-01-13 09:37:04.226704	0.050
2026-01-13 09:37:04.346795	0.050
2026-01-13 09:37:04.413791	0.050
2026-01-13 09:37:04.537383	0.050
2026-01-13 09:37:04.599277	0.050
2026-01-13 09:37:04.723918	0.050
2026-01-13 09:37:04.785366	0.050
2026-01-13 09:37:04.909221	0.050
2026-01-13 09:37:04.971472	0.050
2026-01-13 09:37:05.034130	0.050
2026-01-13 09:37:05.168475	0.050
2026-01-13 09:37:05.230182	0.050
2026-01-13 09:37:05.354590	0.050
2026-01-13 09:37:05.416548	0.050
2026-01-13 09:37:05.539892	0.050
2026-01-13 09:37:05.601823	0.050
2026-01-13 09:37:05.729457	0.050
2026-01-13 09:37:05.795607	0.050
2026-01-13 09:37:05.848489	0.050
2026-01-13 09:37:05.975570	0.050
2026-01-13 09:37:06.037401	0.050
2026-01-13 09:37:06.160975	0.050
2026-01-13 09:37:06.222411	0.050
2026-01-13 09:37:06.346488	0.050
2026-01-13 09:37:06.409711	0.050
2026-01-13 09:37:06.479984	0.050
2026-01-13 09:37:06.603778	0.050
2026-01-13 09:37:06.665611	0.050
2026-01-13 09:37:06.797048	0.050
2026-01-13 09:37:06.852543	0.050
2026-01-13 09:37:06.975769	0.050
2026-01-13 09:37:07.037769	0.050
2026-01-13 09:37:07.161681	0.050
2026-01-13 09:37:07.223353	0.050
2026-01-13 09:37:07.285518	0.050
2026-01-13 09:37:07.409637	0.050
2026-01-13 09:37:07.471668	0.050
2026-01-13 09:37:07.605257	0.050
2026-01-13 09:37:07.667315	0.050
2026-01-13 09:37:07.791664	0.050
2026-01-13 09:37:07.853283	0.050
2026-01-13 09:37:07.915209	0.050
2026-01-13 09:37:08.039854	0.050
2026-01-13 09:37:08.101910	0.050
2026-01-13 09:37:08.222845	0.050
2026-01-13 09:37:08.285665	0.050
2026-01-13 09:37:08.414254	0.050
2026-01-13 09:37:08.471840	0.050
2026-01-13 09:37:08.598950	0.050
2026-01-13 09:37:08.664636	0.050
2026-01-13 09:37:08.731071	0.050
2026-01-13 09:37:08.847803	0.050
2026-01-13 09:37:08.914867	0.050
2026-01-13 09:37:09.048196	0.050
2026-01-13 09:37:09.099645	0.050
2026-01-13 09:37:09.229540	0.050
2026-01-13 09:37:09.289699	0.050
2026-01-13 09:37:09.409678	0.050
2026-01-13 09:37:09.479685	0.050
2026-01-13 09:37:09.539843	0.050
2026-01-13 09:37:09.659676	0.050
2026-01-13 09:37:09.729905	0.050
2026-01-13 09:37:09.849807	0.050
2026-01-13 09:37:09.909461	0.050
2026-01-13 09:37:10.039556	0.050
2026-01-13 09:37:10.099409	0.050
2026-01-13 09:37:10.222684	0.050
2026-01-13 09:37:10.284626	0.050
2026-01-13 09:37:10.346744	0.050
2026-01-13 09:37:10.471176	0.050
2026-01-13 09:37:10.543418	0.050
2026-01-13 09:37:10.667759	0.050
2026-01-13 09:37:10.730227	0.050
2026-01-13 09:37:10.854613	0.050
2026-01-13 09:37:10.909698	0.050
2026-01-13 09:37:10.977347	0.050
2026-01-13 09:37:11.101377	0.050
2026-01-13 09:37:11.163929	0.050
2026-01-13 09:37:11.286630	0.050
2026-01-13 09:37:11.348895	0.050
2026-01-13 09:37:11.473140	0.050
2026-01-13 09:37:11.534881	0.050
2026-01-13 09:37:11.658526	0.050
2026-01-13 09:37:11.724625	0.050
2026-01-13 09:37:11.784609	0.050
2026-01-13 09:37:11.915665	0.050
2026-01-13 09:37:11.977458	0.050
2026-01-13 09:37:12.101156	0.050
2026-01-13 09:37:12.168742	0.050
2026-01-13 09:37:12.284481	0.050
2026-01-13 09:37:12.418480	0.050
2026-01-13 09:37:12.473218	0.050
2026-01-13 09:37:12.538634	0.050
2026-01-13 09:37:12.606129	0.050
2026-01-13 09:37:12.734480	0.050
2026-01-13 09:37:12.794354	0.050
2026-01-13 09:37:12.916603	0.050
2026-01-13 09:37:12.986953	0.050
2026-01-13 09:37:13.056786	0.050
2026-01-13 09:37:13.175292	0.050
2026-01-13 09:37:13.251760	0.050
2026-01-13 09:37:13.373738	0.050
2026-01-13 09:37:13.426778	0.050
2026-01-13 09:37:13.559319	0.050
2026-01-13 09:37:13.619372	0.050
2026-01-13 09:37:13.683098	0.050
2026-01-13 09:37:13.805738	0.050
2026-01-13 09:37:13.871490	0.050
2026-01-13 09:37:13.993085	0.050
2026-01-13 09:37:14.054605	0.050
2026-01-13 09:37:14.185680	0.050
2026-01-13 09:37:14.245517	0.050
2026-01-13 09:37:14.366970	0.050
2026-01-13 09:37:14.424605	0.050
2026-01-13 09:37:14.489793	0.050
2026-01-13 09:37:14.621223	0.050
2026-01-13 09:37:14.692320	0.050
2026-01-13 09:37:14.807175	0.050
2026-01-13 09:37:14.871481	0.050
2026-01-13 09:37:14.987561	0.050
2026-01-13 09:37:15.055129	0.050
2026-01-13 09:37:15.121242	0.050
2026-01-13 09:37:15.237989	0.050
2026-01-13 09:37:15.304311	0.050
2026-01-13 09:37:15.438183	0.050
2026-01-13 09:37:15.489405	0.050
2026-01-13 09:37:15.612072	0.050
2026-01-13 09:37:15.678765	0.050
2026-01-13 09:37:15.801176	0.050
2026-01-13 09:37:15.863184	0.050
2026-01-13 09:37:15.932030	0.050
2026-01-13 09:37:16.055867	0.050
2026-01-13 09:37:16.117441	0.050
2026-01-13 09:37:16.237620	0.050
2026-01-13 09:37:16.299653	0.050
2026-01-13 09:37:16.431181	0.050
2026-01-13 09:37:16.494448	0.050
2026-01-13 09:37:16.611954	0.050
2026-01-13 09:37:16.688741	0.050
2026-01-13 09:37:16.754444	0.050
2026-01-13 09:37:16.878518	0.050
2026-01-13 09:37:16.940179	0.050
2026-01-13 09:37:17.077064	0.050
2026-01-13 09:37:17.128054	0.050
