Czas	Masa[g]
2026-01-13 13:10:34.569519	18.000
2026-01-13 13:10:34.639651	41.000
2026-01-13 13:10:34.700231	34.000
2026-01-13 13:10:34.763515	39.000
2026-01-13 13:10:34.818177	17.000
2026-01-13 13:10:34.889220	71.000
2026-01-13 13:10:34.960973	31.000
2026-01-13 13:10:35.024836	46.000
2026-01-13 13:10:35.088096	91.000
2026-01-13 13:10:35.152408	35.000
2026-01-13 13:10:35.211126	51.000
2026-01-13 13:10:35.276200	84.000
2026-01-13 13:10:35.347006	56.000
2026-01-13 13:10:35.413913	41.000
2026-01-13 13:10:35.477048	72.000
2026-01-13 13:10:35.549309	2.000
2026-01-13 13:10:35.610760	82.000
2026-01-13 13:10:35.666282	10.000
2026-01-13 13:10:35.737415	71.000
2026-01-13 13:10:35.791655	28.000
2026-01-13 13:10:35.856392	97.000
2026-01-13 13:10:35.911337	61.000
2026-01-13 13:10:35.981034	89.000
2026-01-13 13:10:36.041273	61.000
2026-01-13 13:10:36.109101	2.000
2026-01-13 13:10:36.165465	3.000
2026-01-13 13:10:36.233057	85.000
2026-01-13 13:10:36.294172	92.000
2026-01-13 13:10:36.357128	32.000
2026-01-13 13:10:36.414927	21.000
2026-01-13 13:10:36.479649	95.000
2026-01-13 13:10:36.540628	29.000
2026-01-13 13:10:36.603110	31.000
2026-01-13 13:10:36.665670	50.000
2026-01-13 13:10:36.727437	54.000
2026-01-13 13:10:36.789084	12.000
2026-01-13 13:10:36.850155	10.000
2026-01-13 13:10:36.916319	13.000
2026-01-13 13:10:36.974283	60.000
2026-01-13 13:10:37.046828	97.000
2026-01-13 13:10:37.106798	17.000
2026-01-13 13:10:37.168600	19.000
2026-01-13 13:10:37.230312	78.000
2026-01-13 13:10:37.292817	67.000
2026-01-13 13:10:37.357652	9.000
2026-01-13 13:10:37.416662	57.000
2026-01-13 13:10:37.473800	42.000
2026-01-13 13:10:37.539606	86.000
2026-01-13 13:10:37.601114	89.000
2026-01-13 13:10:37.662659	71.000
2026-01-13 13:10:37.724799	85.000
2026-01-13 13:10:37.795667	17.000
2026-01-13 13:10:37.856714	43.000
2026-01-13 13:10:37.918253	61.000
2026-01-13 13:10:37.982814	31.000
2026-01-13 13:10:38.039412	34.000
2026-01-13 13:10:38.101104	50.000
2026-01-13 13:10:38.173174	11.000
2026-01-13 13:10:38.224198	89.000
2026-01-13 13:10:38.295593	52.000
2026-01-13 13:10:38.356817	14.000
2026-01-13 13:10:38.417744	72.000
2026-01-13 13:10:38.481623	73.000
2026-01-13 13:10:38.541507	5.000
2026-01-13 13:10:38.605574	40.000
2026-01-13 13:10:38.665656	19.000
2026-01-13 13:10:38.737191	67.000
2026-01-13 13:10:38.789404	41.000
2026-01-13 13:10:38.851509	61.000
2026-01-13 13:10:38.914118	42.000
2026-01-13 13:10:38.975899	90.000
2026-01-13 13:10:39.054248	63.000
2026-01-13 13:10:39.116865	77.000
2026-01-13 13:10:39.178359	81.000
2026-01-13 13:10:39.240547	40.000
2026-01-13 13:10:39.303386	61.000
2026-01-13 13:10:39.365491	61.000
2026-01-13 13:10:39.428624	66.000
2026-01-13 13:10:39.490687	54.000
2026-01-13 13:10:39.561572	44.000
2026-01-13 13:10:39.622703	17.000
2026-01-13 13:10:39.684723	54.000
2026-01-13 13:10:39.746064	41.000
2026-01-13 13:10:39.808579	45.000
2026-01-13 13:10:39.869216	92.000
2026-01-13 13:10:39.931528	54.000
2026-01-13 13:10:39.993252	75.000
2026-01-13 13:10:40.053265	25.000
2026-01-13 13:10:40.115786	82.000
2026-01-13 13:10:40.177722	86.000
2026-01-13 13:10:40.239562	90.000
2026-01-13 13:10:40.311733	13.000
2026-01-13 13:10:40.370832	78.000
2026-01-13 13:10:40.433510	89.000
2026-01-13 13:10:40.495657	62.000
2026-01-13 13:10:40.557814	32.000
2026-01-13 13:10:40.619695	60.000
2026-01-13 13:10:40.681903	67.000
2026-01-13 13:10:40.743404	60.000
2026-01-13 13:10:40.805398	91.000
2026-01-13 13:10:40.866887	82.000
2026-01-13 13:10:40.929697	96.000
2026-01-13 13:10:40.991344	52.000
2026-01-13 13:10:41.058679	88.000
2026-01-13 13:10:41.124292	81.000
2026-01-13 13:10:41.186613	16.000
2026-01-13 13:10:41.248570	55.000
2026-01-13 13:10:41.310654	69.000
2026-01-13 13:10:41.371659	27.000
2026-01-13 13:10:41.435102	58.000
2026-01-13 13:10:41.492045	59.000
2026-01-13 13:10:41.556501	33.000
2026-01-13 13:10:41.618025	79.000
2026-01-13 13:10:41.680163	4.000
2026-01-13 13:10:41.742418	65.000
2026-01-13 13:10:41.803670	89.000
2026-01-13 13:10:41.874131	95.000
2026-01-13 13:10:41.935723	53.000
2026-01-13 13:10:41.997076	63.000
2026-01-13 13:10:42.066933	17.000
2026-01-13 13:10:42.120031	64.000
2026-01-13 13:10:42.181830	48.000
2026-01-13 13:10:42.243859	72.000
2026-01-13 13:10:42.305902	93.000
2026-01-13 13:10:42.371881	88.000
2026-01-13 13:10:42.433601	80.000
2026-01-13 13:10:42.495138	29.000
2026-01-13 13:10:42.557287	33.000
2026-01-13 13:10:42.618836	83.000
2026-01-13 13:10:42.681211	99.000
2026-01-13 13:10:42.743694	59.000
2026-01-13 13:10:42.806425	96.000
2026-01-13 13:10:42.868307	40.000
2026-01-13 13:10:42.930709	65.000
2026-01-13 13:10:42.992437	60.000
2026-01-13 13:10:43.054277	17.000
2026-01-13 13:10:43.124739	75.000
2026-01-13 13:10:43.177202	4.000
2026-01-13 13:10:43.249623	37.000
2026-01-13 13:10:43.312230	93.000
2026-01-13 13:10:43.385114	30.000
2026-01-13 13:10:43.426759	45.000
2026-01-13 13:10:43.490914	15.000
2026-01-13 13:10:43.560327	49.000
2026-01-13 13:10:43.622692	98.000
2026-01-13 13:10:43.684508	96.000
2026-01-13 13:10:43.741885	55.000
2026-01-13 13:10:43.803732	56.000
2026-01-13 13:10:43.868656	87.000
2026-01-13 13:10:43.931495	70.000
2026-01-13 13:10:43.993425	67.000
2026-01-13 13:10:44.055350	2.000
2026-01-13 13:10:44.124511	41.000
2026-01-13 13:10:44.187291	60.000
2026-01-13 13:10:44.239643	65.000
2026-01-13 13:10:44.311912	11.000
2026-01-13 13:10:44.364592	80.000
2026-01-13 13:10:44.427542	9.000
2026-01-13 13:10:44.489240	25.000
2026-01-13 13:10:44.562137	43.000
2026-01-13 13:10:44.627798	77.000
2026-01-13 13:10:44.681909	6.000
2026-01-13 13:10:44.739603	37.000
2026-01-13 13:10:44.811094	94.000
2026-01-13 13:10:44.870539	41.000
2026-01-13 13:10:44.931545	39.000
2026-01-13 13:10:45.000244	98.000
2026-01-13 13:10:45.057724	46.000
2026-01-13 13:10:45.125331	70.000
2026-01-13 13:10:45.182056	13.000
2026-01-13 13:10:45.255787	79.000
2026-01-13 13:10:45.324971	88.000
2026-01-13 13:10:45.388273	18.000
2026-01-13 13:10:45.454332	2.000
2026-01-13 13:10:45.506511	73.000
2026-01-13 13:10:45.584279	10.000
2026-01-13 13:10:45.632031	82.000
2026-01-13 13:10:45.698607	31.000
2026-01-13 13:10:45.760638	20.000
2026-01-13 13:10:45.821589	61.000
2026-01-13 13:10:45.880937	69.000
2026-01-13 13:10:45.960465	49.000
2026-01-13 13:10:46.031056	75.000
2026-01-13 13:10:46.088763	17.000
2026-01-13 13:10:46.148683	53.000
2026-01-13 13:10:46.210804	11.000
2026-01-13 13:10:46.278269	85.000
2026-01-13 13:10:46.428737	81.000
2026-01-13 13:10:46.464269	88.000
2026-01-13 13:10:46.522548	97.000
2026-01-13 13:10:46.583819	36.000
2026-01-13 13:10:46.651287	41.000
2026-01-13 13:10:46.711109	28.000
2026-01-13 13:10:46.780551	88.000
2026-01-13 13:10:46.839461	12.000
2026-01-13 13:10:46.899481	96.000
2026-01-13 13:10:46.959873	97.000
2026-01-13 13:10:47.030586	90.000
2026-01-13 13:10:47.086430	69.000
2026-01-13 13:10:47.149471	93.000
2026-01-13 13:10:47.217715	14.000
2026-01-13 13:10:47.274076	58.000
2026-01-13 13:10:47.338820	7.000
2026-01-13 13:10:47.407435	77.000
2026-01-13 13:10:47.467838	18.000
2026-01-13 13:10:47.526938	28.000
2026-01-13 13:10:47.588713	76.000
2026-01-13 13:10:47.648959	62.000
2026-01-13 13:10:47.711182	21.000
2026-01-13 13:10:47.779835	36.000
2026-01-13 13:10:47.841255	99.000
