Czas	Masa[g]
2026-01-13 13:25:54.054435	57.000
2026-01-13 13:25:54.126941	17.000
2026-01-13 13:25:54.177673	7.000
2026-01-13 13:25:54.248684	41.000
2026-01-13 13:25:54.307033	42.000
2026-01-13 13:25:54.368923	57.000
2026-01-13 13:25:54.430817	54.000
2026-01-13 13:25:54.491121	19.000
2026-01-13 13:25:54.560334	7.000
2026-01-13 13:25:54.616312	45.000
2026-01-13 13:25:54.679166	64.000
2026-01-13 13:25:54.740397	80.000
2026-01-13 13:25:54.808860	10.000
2026-01-13 13:25:54.870780	81.000
2026-01-13 13:25:54.931111	96.000
2026-01-13 13:25:54.992832	3.000
2026-01-13 13:25:55.054003	35.000
2026-01-13 13:25:55.115768	38.000
2026-01-13 13:25:55.177116	41.000
2026-01-13 13:25:55.249084	11.000
2026-01-13 13:25:55.308963	47.000
2026-01-13 13:25:55.372076	12.000
2026-01-13 13:25:55.430244	79.000
2026-01-13 13:25:55.491591	21.000
2026-01-13 13:25:55.554422	41.000
2026-01-13 13:25:55.615293	78.000
2026-01-13 13:25:55.678276	56.000
2026-01-13 13:25:55.740701	32.000
2026-01-13 13:25:55.803656	63.000
2026-01-13 13:25:55.865195	81.000
2026-01-13 13:25:55.940226	45.000
2026-01-13 13:25:55.995422	25.000
2026-01-13 13:25:56.057223	62.000
2026-01-13 13:25:56.118696	16.000
2026-01-13 13:25:56.185054	43.000
2026-01-13 13:25:56.247442	53.000
2026-01-13 13:25:56.309616	20.000
2026-01-13 13:25:56.365447	19.000
2026-01-13 13:25:56.431468	87.000
2026-01-13 13:25:56.492877	83.000
2026-01-13 13:25:56.554408	24.000
2026-01-13 13:25:56.615750	24.000
2026-01-13 13:25:56.677505	12.000
2026-01-13 13:25:56.739743	12.000
2026-01-13 13:25:56.864604	57.000
2026-01-13 13:25:56.934614	89.000
2026-01-13 13:25:56.995471	89.000
2026-01-13 13:25:57.055651	74.000
2026-01-13 13:25:57.117497	49.000
2026-01-13 13:25:57.179923	40.000
2026-01-13 13:25:57.241836	78.000
2026-01-13 13:25:57.313071	41.000
2026-01-13 13:25:57.374381	90.000
2026-01-13 13:25:57.435431	85.000
2026-01-13 13:25:57.503746	95.000
2026-01-13 13:25:57.554511	8.000
2026-01-13 13:25:57.615164	81.000
2026-01-13 13:25:57.679958	44.000
2026-01-13 13:25:57.748831	80.000
2026-01-13 13:25:57.809513	30.000
2026-01-13 13:25:57.870273	57.000
2026-01-13 13:25:57.927225	78.000
2026-01-13 13:25:57.994540	32.000
2026-01-13 13:25:58.054361	11.000
2026-01-13 13:25:58.115167	44.000
2026-01-13 13:25:58.187078	97.000
2026-01-13 13:25:58.248921	63.000
2026-01-13 13:25:58.309980	65.000
2026-01-13 13:25:58.367424	23.000
2026-01-13 13:25:58.434542	36.000
2026-01-13 13:25:58.496608	21.000
2026-01-13 13:25:58.557779	55.000
2026-01-13 13:25:58.614235	20.000
2026-01-13 13:25:58.678653	66.000
2026-01-13 13:25:58.740139	27.000
2026-01-13 13:25:58.803070	60.000
2026-01-13 13:25:58.865290	28.000
2026-01-13 13:25:58.927390	7.000
2026-01-13 13:25:58.995281	21.000
2026-01-13 13:25:59.057082	4.000
2026-01-13 13:25:59.118951	84.000
2026-01-13 13:25:59.180731	69.000
2026-01-13 13:25:59.241226	6.000
2026-01-13 13:25:59.304033	98.000
2026-01-13 13:25:59.365486	91.000
2026-01-13 13:25:59.427205	79.000
2026-01-13 13:25:59.491496	87.000
2026-01-13 13:25:59.558561	5.000
2026-01-13 13:25:59.619679	90.000
2026-01-13 13:25:59.680246	17.000
2026-01-13 13:25:59.741788	54.000
2026-01-13 13:25:59.844723	78.000
2026-01-13 13:25:59.866060	86.000
2026-01-13 13:25:59.927922	36.000
2026-01-13 13:25:59.993126	39.000
2026-01-13 13:26:00.055818	51.000
2026-01-13 13:26:00.118308	86.000
2026-01-13 13:26:00.181008	32.000
2026-01-13 13:26:00.242794	91.000
2026-01-13 13:26:00.304271	52.000
2026-01-13 13:26:00.371937	96.000
2026-01-13 13:26:00.430430	84.000
2026-01-13 13:26:00.491049	58.000
2026-01-13 13:26:00.552713	15.000
2026-01-13 13:26:00.614817	97.000
2026-01-13 13:26:00.686335	90.000
2026-01-13 13:26:00.746074	49.000
2026-01-13 13:26:00.809334	35.000
2026-01-13 13:26:00.869719	42.000
2026-01-13 13:26:00.929659	20.000
2026-01-13 13:26:00.991068	82.000
2026-01-13 13:26:01.052946	80.000
2026-01-13 13:26:01.117757	43.000
2026-01-13 13:26:01.186437	51.000
2026-01-13 13:26:01.249006	32.000
2026-01-13 13:26:01.311080	24.000
2026-01-13 13:26:01.372424	61.000
2026-01-13 13:26:01.434896	93.000
2026-01-13 13:26:01.495212	8.000
2026-01-13 13:26:01.557482	41.000
2026-01-13 13:26:01.614372	52.000
2026-01-13 13:26:01.681113	43.000
2026-01-13 13:26:01.744172	83.000
2026-01-13 13:26:01.805519	75.000
2026-01-13 13:26:01.867808	95.000
2026-01-13 13:26:01.930425	92.000
2026-01-13 13:26:02.003390	38.000
2026-01-13 13:26:02.054064	73.000
2026-01-13 13:26:02.116211	12.000
2026-01-13 13:26:02.177417	76.000
2026-01-13 13:26:02.249215	35.000
2026-01-13 13:26:02.309415	87.000
2026-01-13 13:26:02.371267	30.000
2026-01-13 13:26:02.434022	95.000
2026-01-13 13:26:02.493813	37.000
2026-01-13 13:26:02.554954	76.000
2026-01-13 13:26:02.614567	47.000
2026-01-13 13:26:02.677937	24.000
2026-01-13 13:26:02.742778	8.000
2026-01-13 13:26:02.854938	41.000
2026-01-13 13:26:02.865650	70.000
2026-01-13 13:26:02.927754	6.000
2026-01-13 13:26:02.991455	96.000
2026-01-13 13:26:03.059335	21.000
2026-01-13 13:26:03.121044	69.000
2026-01-13 13:26:03.182221	71.000
2026-01-13 13:26:03.245062	18.000
