Czas	Masa[g]
2026-01-13 09:37:28.745059	0.050
2026-01-13 09:37:28.832162	0.050
2026-01-13 09:37:28.960730	0.050
2026-01-13 09:37:29.030255	0.050
2026-01-13 09:37:29.083129	0.050
2026-01-13 09:37:29.205179	0.050
2026-01-13 09:37:29.275007	0.050
2026-01-13 09:37:29.394017	0.050
2026-01-13 09:37:29.455996	0.050
2026-01-13 09:37:29.583144	0.050
2026-01-13 09:37:29.651511	0.050
2026-01-13 09:37:29.713747	0.050
2026-01-13 09:37:29.836318	0.050
2026-01-13 09:37:29.898103	0.050
2026-01-13 09:37:30.022231	0.050
2026-01-13 09:37:30.084157	0.050
2026-01-13 09:37:30.206627	0.050
2026-01-13 09:37:30.268107	0.050
2026-01-13 09:37:30.402545	0.050
2026-01-13 09:37:30.464124	0.050
2026-01-13 09:37:30.519701	0.050
2026-01-13 09:37:30.649730	0.050
2026-01-13 09:37:30.711175	0.050
2026-01-13 09:37:30.835115	0.050
2026-01-13 09:37:30.896773	0.050
2026-01-13 09:37:31.020678	0.050
2026-01-13 09:37:31.082677	0.050
2026-01-13 09:37:31.206828	0.050
2026-01-13 09:37:31.268184	0.050
2026-01-13 09:37:31.340363	0.050
2026-01-13 09:37:31.463878	0.050
2026-01-13 09:37:31.525597	0.050
2026-01-13 09:37:31.669106	0.050
2026-01-13 09:37:31.710360	0.050
2026-01-13 09:37:31.833797	0.050
2026-01-13 09:37:31.895606	0.050
2026-01-13 09:37:32.018817	0.050
2026-01-13 09:37:32.082625	0.050
2026-01-13 09:37:32.146265	0.050
2026-01-13 09:37:32.271845	0.050
2026-01-13 09:37:32.336023	0.050
2026-01-13 09:37:32.459758	0.050
2026-01-13 09:37:32.521689	0.050
2026-01-13 09:37:32.646324	0.050
2026-01-13 09:37:32.708184	0.050
2026-01-13 09:37:32.832013	0.050
2026-01-13 09:37:32.893883	0.050
2026-01-13 09:37:32.955563	0.050
2026-01-13 09:37:33.089076	0.050
2026-01-13 09:37:33.150273	0.050
2026-01-13 09:37:33.274938	0.050
2026-01-13 09:37:33.336818	0.050
2026-01-13 09:37:33.460744	0.050
2026-01-13 09:37:33.523226	0.050
2026-01-13 09:37:33.585383	0.050
2026-01-13 09:37:33.709294	0.050
2026-01-13 09:37:33.770378	0.050
2026-01-13 09:37:33.894569	0.050
2026-01-13 09:37:33.957282	0.050
2026-01-13 09:37:34.091178	0.050
2026-01-13 09:37:34.152966	0.050
2026-01-13 09:37:34.214466	0.050
2026-01-13 09:37:34.338517	0.050
2026-01-13 09:37:34.400415	0.050
2026-01-13 09:37:34.525147	0.050
2026-01-13 09:37:34.582609	0.050
2026-01-13 09:37:34.674197	0.050
2026-01-13 09:37:34.788491	0.050
2026-01-13 09:37:34.849060	0.050
2026-01-13 09:37:34.991139	0.050
2026-01-13 09:37:35.058460	0.050
2026-01-13 09:37:35.114237	0.050
2026-01-13 09:37:35.241257	0.050
2026-01-13 09:37:35.309181	0.050
2026-01-13 09:37:35.426326	0.050
2026-01-13 09:37:35.492692	0.050
2026-01-13 09:37:35.619382	0.050
2026-01-13 09:37:35.680676	0.050
2026-01-13 09:37:35.804460	0.050
2026-01-13 09:37:35.866228	0.050
2026-01-13 09:37:35.928514	0.050
2026-01-13 09:37:36.053118	0.050
2026-01-13 09:37:36.114504	0.050
2026-01-13 09:37:36.237952	0.050
2026-01-13 09:37:36.300048	0.050
2026-01-13 09:37:36.424491	0.050
2026-01-13 09:37:36.486455	0.050
2026-01-13 09:37:36.558257	0.050
2026-01-13 09:37:36.682507	0.050
2026-01-13 09:37:36.743889	0.050
2026-01-13 09:37:36.867280	0.050
2026-01-13 09:37:36.928865	0.050
2026-01-13 09:37:37.052839	0.050
2026-01-13 09:37:37.114440	0.050
2026-01-13 09:37:37.238173	0.050
2026-01-13 09:37:37.300095	0.050
2026-01-13 09:37:37.424186	0.050
2026-01-13 09:37:37.496286	0.050
2026-01-13 09:37:37.558188	0.050
2026-01-13 09:37:37.680894	0.050
2026-01-13 09:37:37.742405	0.050
2026-01-13 09:37:37.866535	0.050
2026-01-13 09:37:37.928469	0.050
2026-01-13 09:37:38.052795	0.050
2026-01-13 09:37:38.114520	0.050
2026-01-13 09:37:38.239631	0.050
