Czas	Masa[g]
2026-01-13 14:04:11.880465	31.000
2026-01-13 14:04:11.946782	77.000
2026-01-13 14:04:12.009544	33.000
2026-01-13 14:04:12.080228	86.000
2026-01-13 14:04:12.133624	85.000
2026-01-13 14:04:12.205808	25.000
2026-01-13 14:04:12.259617	98.000
2026-01-13 14:04:12.317549	91.000
2026-01-13 14:04:12.386441	26.000
2026-01-13 14:04:12.448189	71.000
2026-01-13 14:04:12.509769	21.000
2026-01-13 14:04:12.570890	43.000
2026-01-13 14:04:12.632333	28.000
2026-01-13 14:04:12.694179	48.000
2026-01-13 14:04:12.765250	43.000
2026-01-13 14:04:12.826168	59.000
2026-01-13 14:04:12.884339	10.000
2026-01-13 14:04:12.943838	85.000
2026-01-13 14:04:13.011828	87.000
2026-01-13 14:04:13.072865	74.000
2026-01-13 14:04:13.134330	47.000
2026-01-13 14:04:13.196082	71.000
2026-01-13 14:04:13.258030	59.000
2026-01-13 14:04:13.322509	58.000
2026-01-13 14:04:13.382308	3.000
2026-01-13 14:04:13.444259	70.000
2026-01-13 14:04:13.506952	84.000
2026-01-13 14:04:13.580198	37.000
2026-01-13 14:04:13.631201	68.000
2026-01-13 14:04:13.694544	37.000
2026-01-13 14:04:13.757403	63.000
2026-01-13 14:04:13.830278	23.000
2026-01-13 14:04:13.882348	44.000
2026-01-13 14:04:13.948015	84.000
2026-01-13 14:04:14.008815	2.000
2026-01-13 14:04:14.070157	53.000
2026-01-13 14:04:14.131564	82.000
2026-01-13 14:04:14.193346	76.000
2026-01-13 14:04:14.255812	1.000
2026-01-13 14:04:14.318313	34.000
2026-01-13 14:04:14.380673	48.000
2026-01-13 14:04:14.453156	68.000
2026-01-13 14:04:14.514178	73.000
2026-01-13 14:04:14.632052	18.000
2026-01-13 14:04:14.699441	22.000
2026-01-13 14:04:14.756531	74.000
2026-01-13 14:04:14.824652	16.000
2026-01-13 14:04:14.887369	30.000
2026-01-13 14:04:14.944958	25.000
2026-01-13 14:04:15.013977	31.000
2026-01-13 14:04:15.078461	36.000
2026-01-13 14:04:15.131519	69.000
2026-01-13 14:04:15.201263	94.000
2026-01-13 14:04:15.263195	55.000
2026-01-13 14:04:15.325545	16.000
2026-01-13 14:04:15.387828	6.000
2026-01-13 14:04:15.449946	79.000
2026-01-13 14:04:15.512350	66.000
2026-01-13 14:04:15.574921	12.000
2026-01-13 14:04:15.636502	29.000
2026-01-13 14:04:15.698919	50.000
2026-01-13 14:04:15.760175	9.000
2026-01-13 14:04:15.823001	10.000
2026-01-13 14:04:15.884845	79.000
2026-01-13 14:04:15.945301	8.000
2026-01-13 14:04:16.008009	40.000
2026-01-13 14:04:16.068429	74.000
2026-01-13 14:04:16.140655	92.000
2026-01-13 14:04:16.201639	16.000
2026-01-13 14:04:16.264235	34.000
2026-01-13 14:04:16.325275	47.000
2026-01-13 14:04:16.385819	23.000
2026-01-13 14:04:16.447258	26.000
2026-01-13 14:04:16.519194	77.000
2026-01-13 14:04:16.569400	88.000
2026-01-13 14:04:16.631067	66.000
2026-01-13 14:04:16.692674	77.000
2026-01-13 14:04:16.764169	28.000
2026-01-13 14:04:16.826543	27.000
2026-01-13 14:04:16.887509	50.000
2026-01-13 14:04:16.952049	27.000
2026-01-13 14:04:17.010831	2.000
2026-01-13 14:04:17.074044	9.000
2026-01-13 14:04:17.134794	13.000
2026-01-13 14:04:17.195667	48.000
2026-01-13 14:04:17.256907	24.000
2026-01-13 14:04:17.317974	68.000
2026-01-13 14:04:17.389871	76.000
2026-01-13 14:04:17.450365	22.000
2026-01-13 14:04:17.511442	79.000
2026-01-13 14:04:17.618267	9.000
2026-01-13 14:04:17.634965	62.000
2026-01-13 14:04:17.697238	81.000
2026-01-13 14:04:17.758751	85.000
2026-01-13 14:04:17.821322	48.000
2026-01-13 14:04:17.883237	35.000
2026-01-13 14:04:17.945049	36.000
2026-01-13 14:04:18.009170	47.000
2026-01-13 14:04:18.074854	35.000
2026-01-13 14:04:18.140049	87.000
2026-01-13 14:04:18.199671	26.000
2026-01-13 14:04:18.260968	97.000
2026-01-13 14:04:18.320974	46.000
2026-01-13 14:04:18.384733	93.000
2026-01-13 14:04:18.445557	82.000
2026-01-13 14:04:18.507318	2.000
2026-01-13 14:04:18.569032	85.000
2026-01-13 14:04:18.630131	2.000
2026-01-13 14:04:18.701792	55.000
2026-01-13 14:04:18.764185	70.000
2026-01-13 14:04:18.826344	76.000
2026-01-13 14:04:18.887388	77.000
2026-01-13 14:04:18.949736	7.000
2026-01-13 14:04:19.008345	49.000
2026-01-13 14:04:19.076655	47.000
2026-01-13 14:04:19.135180	8.000
2026-01-13 14:04:19.201099	55.000
2026-01-13 14:04:19.263185	60.000
2026-01-13 14:04:19.326124	44.000
2026-01-13 14:04:19.386158	32.000
2026-01-13 14:04:19.447886	14.000
2026-01-13 14:04:19.509550	6.000
2026-01-13 14:04:19.571906	94.000
2026-01-13 14:04:19.633590	57.000
2026-01-13 14:04:19.694643	15.000
2026-01-13 14:04:19.757521	63.000
2026-01-13 14:04:19.820013	80.000
2026-01-13 14:04:19.882112	25.000
2026-01-13 14:04:19.944169	11.000
2026-01-13 14:04:20.011078	66.000
2026-01-13 14:04:20.077035	10.000
2026-01-13 14:04:20.138889	94.000
2026-01-13 14:04:20.200961	26.000
2026-01-13 14:04:20.262502	5.000
